player_name,espn_id,team,position,season,category,fetched_at,GP,BIG,YDS/G,FUM,LST,FD,RUSH_YDS,RUSH_TD,RUSH_AVG,CAR,RUSH_LNG
Zach Line,16366,NO,FB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,2.6,0.0,0.0,6.0,41.0,0.0,4.6,9.0,9.0
Corey Grant,2515934,JAX,RB,2018,rushing,2026-07-03T11:35:43.349205,5.0,0.0,8.0,0.0,0.0,1.0,40.0,0.0,3.1,13.0,8.0
Jarius Wright,14918,CAR,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,1.0,2.4,0.0,0.0,1.0,39.0,0.0,19.5,2.0,34.0
DeShone Kizer,3129302,GB,QB,2018,rushing,2026-07-03T11:35:43.349205,3.0,0.0,13.0,0.0,0.0,3.0,39.0,0.0,7.8,5.0,12.0
David Williams,3048924,JAX,RB,2018,rushing,2026-07-03T11:35:43.349205,6.0,0.0,6.0,0.0,0.0,3.0,36.0,0.0,4.5,8.0,15.0
Evan Engram,3051876,NYG,TE,2018,rushing,2026-07-03T11:35:43.349205,11.0,0.0,3.3,0.0,0.0,3.0,36.0,0.0,12.0,3.0,14.0
Tom Brady,2330,NE,QB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,2.2,0.0,0.0,10.0,35.0,2.0,1.5,23.0,10.0
Christian Kirk,3895856,ARI,WR,2018,rushing,2026-07-03T11:35:43.349205,12.0,1.0,2.9,0.0,0.0,2.0,35.0,0.0,11.7,3.0,23.0
Golden Tate,13217,DET/PHI,WR,2018,rushing,2026-07-03T11:35:43.349205,15.0,1.0,2.3,0.0,0.0,1.0,34.0,0.0,8.5,4.0,30.0
Mark Walton,3917846,CIN,RB,2018,rushing,2026-07-03T11:35:43.349205,14.0,0.0,2.4,0.0,0.0,5.0,34.0,0.0,2.4,14.0,10.0
Jimmy Garoppolo,16760,SF,QB,2018,rushing,2026-07-03T11:35:43.349205,3.0,0.0,11.0,2.0,0.0,2.0,33.0,0.0,4.1,8.0,13.0
Sterling Shepard,2976592,NYG,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,1.0,2.1,0.0,0.0,1.0,33.0,0.0,11.0,3.0,27.0
Josh McCown,3609,NYJ,QB,2018,rushing,2026-07-03T11:35:43.349205,4.0,0.0,8.0,0.0,0.0,2.0,32.0,0.0,6.4,5.0,12.0
Nelson Agholor,2971618,PHI,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,2.0,0.0,0.0,2.0,32.0,0.0,10.7,3.0,16.0
Samaje Perine,3116389,WSH,RB,2018,rushing,2026-07-03T11:35:43.349205,5.0,0.0,6.4,0.0,0.0,2.0,32.0,0.0,4.0,8.0,11.0
Taylor Heinicke,2565969,CAR,QB,2018,rushing,2026-07-03T11:35:43.349205,6.0,0.0,5.2,1.0,0.0,2.0,31.0,0.0,6.2,5.0,19.0
Kyle Juszczyk,16002,SF,FB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.9,1.0,1.0,2.0,30.0,0.0,3.8,8.0,12.0
Adam Thielen,16460,MIN,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.9,0.0,0.0,1.0,30.0,0.0,6.0,5.0,15.0
Jamison Crowder,2576716,WSH,WR,2018,rushing,2026-07-03T11:35:43.349205,9.0,1.0,3.3,0.0,0.0,1.0,30.0,0.0,7.5,4.0,25.0
Roc Thomas,3121583,MIN,RB,2018,rushing,2026-07-03T11:35:43.349205,5.0,1.0,6.0,0.0,0.0,2.0,30.0,0.0,3.8,8.0,23.0
DeSean Jackson,11283,TB,WR,2018,rushing,2026-07-03T11:35:43.349205,12.0,0.0,2.4,0.0,0.0,2.0,29.0,1.0,4.8,6.0,14.0
Phillip Dorsett II,2579604,NE,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.8,0.0,0.0,2.0,29.0,0.0,7.3,4.0,17.0
Marquez Valdes-Scantling,3051738,GB,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,1.0,1.8,0.0,0.0,2.0,29.0,0.0,14.5,2.0,21.0
Shaun Wilson,3116563,TB,RB,2018,rushing,2026-07-03T11:35:43.349205,5.0,0.0,5.8,0.0,0.0,0.0,29.0,0.0,4.8,6.0,9.0
Mike Williams,3045138,LAC,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.8,0.0,0.0,2.0,28.0,1.0,4.0,7.0,19.0
Calvin Ridley,3925357,ATL,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.7,0.0,0.0,1.0,27.0,0.0,4.5,6.0,9.0
Ted Ginn Jr.,10453,NO,WR,2018,rushing,2026-07-03T11:35:43.349205,5.0,1.0,5.2,0.0,0.0,1.0,26.0,0.0,8.7,3.0,20.0
Raven Greene,3049331,GB,S,2018,rushing,2026-07-03T11:35:43.349205,8.0,1.0,3.3,0.0,0.0,1.0,26.0,0.0,26.0,1.0,26.0
Anthony Miller,3050487,CHI,WR,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,1.7,1.0,0.0,0.0,26.0,0.0,4.3,6.0,9.0
Jeremy Hill,16803,NE,RB,2018,rushing,2026-07-03T11:35:43.349205,1.0,0.0,25.0,0.0,0.0,1.0,25.0,0.0,6.3,4.0,11.0
Jeremy Langford,2515416,ATL,RB,2018,rushing,2026-07-03T11:35:43.349205,1.0,0.0,25.0,0.0,0.0,1.0,25.0,0.0,2.8,9.0,7.0
Elijhaa Penny,2575965,NYG,RB,2018,rushing,2026-07-03T11:35:43.349205,14.0,0.0,1.8,0.0,0.0,2.0,25.0,0.0,3.6,7.0,8.0
Cooper Kupp,2977187,LAR,WR,2018,rushing,2026-07-03T11:35:43.349205,8.0,0.0,3.1,0.0,0.0,3.0,25.0,0.0,6.3,4.0,12.0
Martavis Bryant,16886,OAK,WR,2018,rushing,2026-07-03T11:35:43.349205,8.0,0.0,2.9,0.0,0.0,1.0,23.0,0.0,7.7,3.0,17.0
Drew Brees,2580,NO,QB,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,1.5,2.0,0.0,11.0,22.0,4.0,0.7,31.0,11.0
Alex Erickson,2977800,CIN,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.4,0.0,0.0,1.0,22.0,0.0,7.3,3.0,14.0
Brock Osweiler,14879,MIA,QB,2018,rushing,2026-07-03T11:35:43.349205,7.0,0.0,3.0,1.0,1.0,1.0,21.0,0.0,2.6,8.0,7.0
Darren Waller,2576925,OAK,TE,2018,rushing,2026-07-03T11:35:43.349205,4.0,1.0,5.3,0.0,0.0,1.0,21.0,0.0,21.0,1.0,21.0
Ryan Switzer,3039725,PIT,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.3,0.0,0.0,0.0,21.0,0.0,3.5,6.0,8.0
Eli Manning,5526,NYG,QB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.3,0.0,0.0,5.0,20.0,1.0,1.3,15.0,7.0
Andre Roberts,13226,NYJ,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.3,0.0,0.0,1.0,20.0,0.0,10.0,2.0,18.0
Benny Cunningham,16055,CHI,RB,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,1.3,0.0,0.0,0.0,20.0,0.0,1.8,11.0,6.0
Amari Cooper,2976499,OAK/DAL,WR,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,1.3,0.0,0.0,1.0,20.0,0.0,10.0,2.0,11.0
Odell Beckham Jr.,16733,NYG,WR,2018,rushing,2026-07-03T11:35:43.349205,12.0,0.0,1.6,0.0,0.0,2.0,19.0,0.0,3.8,5.0,11.0
De'Angelo Henderson,2565755,NYJ,RB,2018,rushing,2026-07-03T11:35:43.349205,3.0,0.0,6.3,1.0,1.0,0.0,19.0,0.0,9.5,2.0,13.0
Justin Davis,3043216,LAR,RB,2018,rushing,2026-07-03T11:35:43.349205,11.0,0.0,1.7,0.0,0.0,1.0,19.0,0.0,9.5,2.0,19.0
Kyle Allen,3115293,CAR,QB,2018,rushing,2026-07-03T11:35:43.349205,2.0,0.0,9.5,0.0,0.0,2.0,19.0,1.0,3.8,5.0,10.0
Jonathan Stewart,11247,NYG,RB,2018,rushing,2026-07-03T11:35:43.349205,3.0,0.0,5.7,0.0,0.0,0.0,17.0,0.0,2.8,6.0,5.0
Nick Foles,14877,PHI,QB,2018,rushing,2026-07-03T11:35:43.349205,5.0,0.0,3.4,0.0,0.0,6.0,17.0,0.0,1.9,9.0,4.0
Travaris Cadet,15457,CAR,RB,2018,rushing,2026-07-03T11:35:43.349205,1.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,1.5,11.0,5.0
Chris Moore,2576581,BAL,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.1,0.0,0.0,1.0,17.0,0.0,3.4,5.0,9.0
Jamal Agnew,3061612,DET,WR,2018,rushing,2026-07-03T11:35:43.349205,6.0,0.0,2.8,0.0,0.0,1.0,17.0,0.0,17.0,1.0,17.0
Tim Patrick,3134353,DEN,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.1,0.0,0.0,2.0,17.0,0.0,5.7,3.0,13.0
David Fluellen,16994,TEN,RB,2018,rushing,2026-07-03T11:35:43.349205,7.0,0.0,2.3,0.0,0.0,1.0,16.0,0.0,4.0,4.0,13.0
Albert Wilson,17051,MIA,WR,2018,rushing,2026-07-03T11:35:43.349205,7.0,0.0,2.3,0.0,0.0,2.0,16.0,0.0,2.0,8.0,5.0
Darius Jackson,2980197,DAL/GB,RB,2018,rushing,2026-07-03T11:35:43.349205,2.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,2.7,6.0,4.0
Tajae Sharpe,2982828,TEN,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,16.0,1.0,16.0
Taquan Mizzell,3048680,CHI,RB,2018,rushing,2026-07-03T11:35:43.349205,9.0,0.0,1.8,0.0,0.0,0.0,16.0,0.0,1.8,9.0,7.0
Gerald Everett,3918639,LAR,TE,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,8.0,2.0,12.0
Brandon Wilds,2577692,JAX,RB,2018,rushing,2026-07-03T11:35:43.349205,3.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,2.5,6.0,5.0
Tyrell Williams,2587819,LAC,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.9,0.0,0.0,1.0,15.0,0.0,7.5,2.0,14.0
Alex Armah,4212884,CAR,RB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.9,0.0,0.0,3.0,15.0,2.0,1.7,9.0,4.0
Riley Dixon,2577619,NYG,P,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.9,0.0,0.0,1.0,14.0,0.0,14.0,1.0,14.0
Leonte Carroo,2982804,MIA,WR,2018,rushing,2026-07-03T11:35:43.349205,9.0,0.0,1.6,0.0,0.0,1.0,14.0,0.0,14.0,1.0,14.0
Matt Cassel,8644,DET,QB,2018,rushing,2026-07-03T11:35:43.349205,2.0,0.0,6.5,0.0,0.0,1.0,13.0,0.0,6.5,2.0,14.0
Willie Snead IV,17258,BAL,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.8,0.0,0.0,1.0,13.0,0.0,13.0,1.0,13.0
JuJu Smith-Schuster,3120348,PIT,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.8,0.0,0.0,1.0,13.0,0.0,13.0,1.0,13.0
Julio Jones,13982,ATL,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.8,0.0,0.0,1.0,12.0,0.0,6.0,2.0,11.0
Dwayne Harris,14100,OAK,WR,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,0.8,0.0,0.0,1.0,12.0,0.0,6.0,2.0,13.0
Jourdan Lewis,3045207,DAL,CB,2018,rushing,2026-07-03T11:35:43.349205,15.0,0.0,0.8,0.0,0.0,0.0,12.0,0.0,6.0,2.0,7.0
Derek Watt,2576450,LAC,FB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.7,0.0,0.0,1.0,11.0,0.0,2.8,4.0,8.0
Adam Humphries,2576491,TB,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.7,0.0,0.0,0.0,11.0,0.0,5.5,2.0,7.0
Joshua Dobbs,3044720,PIT,QB,2018,rushing,2026-07-03T11:35:43.349205,5.0,0.0,2.2,0.0,0.0,2.0,11.0,0.0,2.8,4.0,10.0
Robert Turbin,14894,IND,RB,2018,rushing,2026-07-03T11:35:43.349205,2.0,0.0,5.0,1.0,1.0,0.0,10.0,0.0,2.5,4.0,5.0
Tommylee Lewis,2574918,NO,WR,2018,rushing,2026-07-03T11:35:43.349205,7.0,0.0,1.4,1.0,1.0,0.0,10.0,0.0,5.0,2.0,6.0
Maurice Harris,2576868,WSH,WR,2018,rushing,2026-07-03T11:35:43.349205,12.0,0.0,0.8,0.0,0.0,1.0,10.0,0.0,5.0,2.0,6.0
Zach Pascal,2978109,IND,WR,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.6,0.0,0.0,0.0,10.0,0.0,5.0,2.0,8.0
George Kittle,3040151,SF,TE,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.6,0.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0
Ed Dickson,13272,SEA,TE,2018,rushing,2026-07-03T11:35:43.349205,10.0,0.0,0.9,0.0,0.0,1.0,9.0,0.0,9.0,1.0,9.0
Patrick DiMarco,14332,BUF,FB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.6,0.0,0.0,1.0,9.0,0.0,9.0,1.0,9.0
Marquise Goodwin,15839,SF,WR,2018,rushing,2026-07-03T11:35:43.349205,11.0,0.0,0.8,0.0,0.0,0.0,9.0,0.0,2.3,4.0,5.0
Christine Michael,15855,IND,RB,2018,rushing,2026-07-03T11:35:43.349205,1.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,4.5,2.0,8.0
Paul Richardson Jr.,16781,WSH,WR,2018,rushing,2026-07-03T11:35:43.349205,7.0,0.0,1.3,0.0,0.0,0.0,9.0,0.0,4.5,2.0,7.0
Allen Robinson,16799,CHI,WR,2018,rushing,2026-07-03T11:35:43.349205,13.0,0.0,0.7,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Byron Marshall,2971289,WSH,RB,2018,rushing,2026-07-03T11:35:43.349205,6.0,0.0,1.5,0.0,0.0,0.0,9.0,0.0,3.0,3.0,4.0
John Ross,3052177,CIN,WR,2018,rushing,2026-07-03T11:35:43.349205,13.0,0.0,0.7,0.0,0.0,0.0,9.0,0.0,2.3,4.0,7.0
Chad Williams,3066052,ARI,WR,2018,rushing,2026-07-03T11:35:43.349205,10.0,0.0,0.9,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Michael Dickson,3929851,SEA,P,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.6,0.0,0.0,1.0,9.0,0.0,9.0,1.0,9.0
Mark Sanchez,12482,WSH,QB,2018,rushing,2026-07-03T11:35:43.349205,2.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,8.0,1.0,8.0
James Develin,13940,NE,FB,2018,rushing,2026-07-03T11:35:43.349205,16.0,0.0,0.5,0.0,0.0,5.0,8.0,4.0,1.3,6.0,2.0
