player_name,espn_id,team,position,season,category,fetched_at,GP,REC,TGTS,BIG,YDS/G,FUM,LST,YAC,FD,REC_YDS,REC_TD,REC_AVG,REC_LNG
Odell Beckham Jr.,16733,CLE,WR,2020,receiving,2026-07-03T11:38:53.188545,7.0,23.0,43.0,3.0,45.6,0.0,0.0,47.0,17.0,319.0,3.0,13.9,43.0
Julian Edelman,12649,NE,WR,2020,receiving,2026-07-03T11:38:53.188545,6.0,21.0,39.0,3.0,52.5,0.0,0.0,76.0,18.0,315.0,0.0,15.0,49.0
David Johnson,2508176,HOU,RB,2020,receiving,2026-07-03T11:38:53.188545,12.0,33.0,46.0,4.0,26.2,2.0,1.0,244.0,16.0,314.0,2.0,9.5,32.0
Darren Fells,15773,HOU,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,21.0,28.0,3.0,19.5,0.0,0.0,173.0,16.0,312.0,4.0,14.9,44.0
N'Keal Harry,4047839,NE,TE,2020,receiving,2026-07-03T11:38:53.188545,14.0,33.0,57.0,2.0,22.1,1.0,1.0,148.0,15.0,309.0,2.0,9.4,30.0
Kareem Hunt,3059915,CLE,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,38.0,51.0,3.0,19.0,1.0,0.0,285.0,19.0,304.0,5.0,8.0,26.0
Donovan Peoples-Jones,4258195,CLE,WR,2020,receiving,2026-07-03T11:38:53.188545,12.0,14.0,20.0,4.0,25.3,0.0,0.0,81.0,10.0,304.0,2.0,21.7,75.0
Marvin Hall,2578369,CLE/DET,WR,2020,receiving,2026-07-03T11:38:53.188545,12.0,18.0,32.0,4.0,25.2,0.0,0.0,59.0,10.0,302.0,2.0,16.8,73.0
Jonathan Taylor,4242335,IND,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,36.0,39.0,5.0,19.9,0.0,0.0,364.0,12.0,299.0,1.0,8.3,39.0
Clyde Edwards-Helaire,4242214,KC,RB,2020,receiving,2026-07-03T11:38:53.188545,13.0,36.0,54.0,3.0,22.8,0.0,0.0,304.0,12.0,297.0,1.0,8.3,26.0
DaeSean Hamilton,3057987,DEN,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,23.0,44.0,2.0,18.3,1.0,1.0,96.0,16.0,293.0,2.0,12.7,40.0
Preston Williams,3915399,MIA,WR,2020,receiving,2026-07-03T11:38:53.188545,8.0,18.0,35.0,6.0,36.0,0.0,0.0,47.0,14.0,288.0,4.0,16.0,47.0
Dawson Knox,3930086,BUF,TE,2020,receiving,2026-07-03T11:38:53.188545,12.0,24.0,44.0,3.0,24.0,2.0,2.0,171.0,14.0,288.0,3.0,12.0,36.0
Chris Herndon,3123050,NYJ,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,31.0,45.0,3.0,17.9,2.0,2.0,133.0,17.0,287.0,3.0,9.3,26.0
Chris Carson,3919596,SEA,RB,2020,receiving,2026-07-03T11:38:53.188545,12.0,37.0,46.0,2.0,23.9,0.0,0.0,270.0,14.0,287.0,4.0,7.8,29.0
Cameron Brate,17453,TB,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,28.0,34.0,2.0,17.6,0.0,0.0,63.0,17.0,282.0,2.0,10.1,25.0
Isaiah McKenzie,3128724,BUF,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,30.0,34.0,3.0,17.6,0.0,0.0,193.0,17.0,282.0,5.0,9.4,46.0
Isaiah Ford,3124069,MIA,WR,2020,receiving,2026-07-03T11:38:53.188545,10.0,28.0,44.0,0.0,27.6,0.0,0.0,72.0,18.0,276.0,0.0,9.9,18.0
Olamide Zaccheaus,3917914,ATL,WR,2020,receiving,2026-07-03T11:38:53.188545,11.0,20.0,32.0,2.0,24.9,0.0,0.0,62.0,16.0,274.0,1.0,13.7,51.0
Collin Johnson,4039043,JAX,WR,2020,receiving,2026-07-03T11:38:53.188545,14.0,18.0,31.0,5.0,19.4,0.0,0.0,69.0,12.0,272.0,2.0,15.1,46.0
Devin Singletary,4040761,BUF,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,38.0,50.0,2.0,16.8,0.0,0.0,279.0,8.0,269.0,0.0,7.1,34.0
Miles Boykin,3932423,BAL,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,33.0,3.0,16.6,0.0,0.0,87.0,14.0,266.0,4.0,14.0,43.0
Steven Sims,3917960,WSH,WR,2020,receiving,2026-07-03T11:38:53.188545,12.0,27.0,37.0,3.0,22.1,1.0,0.0,127.0,13.0,265.0,1.0,9.8,30.0
James O'Shaughnessy,2508079,JAX,TE,2020,receiving,2026-07-03T11:38:53.188545,15.0,28.0,38.0,3.0,17.5,0.0,0.0,100.0,12.0,262.0,0.0,9.4,26.0
Marcus Johnson,2971718,IND,WR,2020,receiving,2026-07-03T11:38:53.188545,11.0,14.0,28.0,6.0,23.2,0.0,0.0,51.0,11.0,255.0,0.0,18.2,55.0
Jerick McKinnon,16782,SF,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,33.0,46.0,2.0,15.8,0.0,0.0,180.0,12.0,253.0,1.0,7.7,26.0
Jack Doyle,16504,IND,TE,2020,receiving,2026-07-03T11:38:53.188545,14.0,23.0,33.0,2.0,17.9,1.0,1.0,94.0,13.0,251.0,3.0,10.9,28.0
Will Dissly,3127292,SEA,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,24.0,29.0,3.0,15.7,0.0,0.0,168.0,12.0,251.0,2.0,10.5,28.0
Trey Burton,16974,IND,TE,2020,receiving,2026-07-03T11:38:53.188545,13.0,28.0,47.0,1.0,19.2,0.0,0.0,86.0,14.0,250.0,3.0,8.9,20.0
Duke Johnson,2969962,HOU,RB,2020,receiving,2026-07-03T11:38:53.188545,11.0,28.0,35.0,3.0,22.6,1.0,0.0,227.0,8.0,249.0,1.0,8.9,48.0
Antonio Gibson,4360294,WSH,RB,2020,receiving,2026-07-03T11:38:53.188545,14.0,36.0,44.0,2.0,17.6,2.0,2.0,301.0,9.0,247.0,0.0,6.9,40.0
Ross Dwelley,3120303,SF,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,24.0,3.0,15.3,0.0,0.0,99.0,10.0,245.0,1.0,12.9,36.0
Cole Kmet,4258595,CHI,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,28.0,44.0,1.0,15.2,1.0,1.0,138.0,12.0,243.0,2.0,8.7,38.0
Greg Olsen,10475,SEA,TE,2020,receiving,2026-07-03T11:38:53.188545,11.0,24.0,37.0,3.0,21.7,0.0,0.0,56.0,16.0,239.0,1.0,10.0,22.0
Harrison Bryant,4040774,CLE,TE,2020,receiving,2026-07-03T11:38:53.188545,15.0,24.0,38.0,1.0,15.9,2.0,2.0,118.0,14.0,238.0,3.0,9.9,35.0
Josh Jacobs,4047365,LV,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,33.0,45.0,1.0,15.9,0.0,0.0,246.0,9.0,238.0,0.0,7.2,29.0
DeSean Jackson,11283,PHI,WR,2020,receiving,2026-07-03T11:38:53.188545,5.0,14.0,26.0,3.0,47.2,0.0,0.0,67.0,10.0,236.0,1.0,16.9,81.0
Jamaal Williams,2980453,GB,RB,2020,receiving,2026-07-03T11:38:53.188545,14.0,31.0,35.0,1.0,16.9,0.0,0.0,220.0,11.0,236.0,1.0,7.6,29.0
Chad Hansen,3066074,HOU,WR,2020,receiving,2026-07-03T11:38:53.188545,5.0,17.0,24.0,3.0,47.2,0.0,0.0,60.0,11.0,236.0,1.0,13.9,38.0
Leonard Fournette,3115364,TB,RB,2020,receiving,2026-07-03T11:38:53.188545,13.0,36.0,47.0,1.0,17.9,0.0,0.0,240.0,9.0,233.0,0.0,6.5,20.0
Jordan Reed,15860,SF,TE,2020,receiving,2026-07-03T11:38:53.188545,10.0,26.0,46.0,1.0,23.1,0.0,0.0,84.0,16.0,231.0,4.0,8.9,26.0
Adam Humphries,2576491,TEN,WR,2020,receiving,2026-07-03T11:38:53.188545,7.0,23.0,35.0,2.0,32.6,0.0,0.0,48.0,11.0,228.0,2.0,9.9,23.0
Andy Isabella,3914328,ARI,WR,2020,receiving,2026-07-03T11:38:53.188545,13.0,21.0,35.0,3.0,17.2,0.0,0.0,85.0,10.0,224.0,2.0,10.7,54.0
Van Jefferson,3930066,LAR,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,31.0,2.0,13.8,0.0,0.0,48.0,11.0,220.0,1.0,11.6,31.0
James Conner,3045147,PIT,RB,2020,receiving,2026-07-03T11:38:53.188545,13.0,35.0,43.0,0.0,16.5,0.0,0.0,234.0,10.0,215.0,0.0,6.1,18.0
David Njoku,3123076,CLE,TE,2020,receiving,2026-07-03T11:38:53.188545,13.0,19.0,29.0,4.0,16.4,0.0,0.0,84.0,13.0,213.0,2.0,11.2,28.0
Marquez Callaway,4035170,NO,WR,2020,receiving,2026-07-03T11:38:53.188545,11.0,21.0,27.0,1.0,19.4,0.0,0.0,57.0,10.0,213.0,0.0,10.1,27.0
Boston Scott,3051439,PHI,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,25.0,36.0,0.0,13.3,0.0,0.0,187.0,8.0,212.0,1.0,8.5,18.0
Lynn Bowden Jr.,4259979,MIA,WR,2020,receiving,2026-07-03T11:38:53.188545,10.0,28.0,37.0,1.0,21.1,0.0,0.0,119.0,13.0,211.0,0.0,7.5,22.0
Jacob Hollister,3125404,SEA,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,25.0,40.0,1.0,13.1,0.0,0.0,74.0,14.0,209.0,3.0,8.4,20.0
Durham Smythe,3052897,MIA,TE,2020,receiving,2026-07-03T11:38:53.188545,15.0,26.0,29.0,0.0,13.9,0.0,0.0,124.0,13.0,208.0,2.0,8.0,19.0
Kyle Juszczyk,16002,SF,FB,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,30.0,3.0,12.6,1.0,0.0,109.0,10.0,202.0,4.0,10.6,41.0
Chad Beebe,3047968,MIN,WR,2020,receiving,2026-07-03T11:38:53.188545,14.0,20.0,30.0,1.0,14.4,0.0,0.0,73.0,12.0,201.0,2.0,10.1,40.0
Devin Duvernay,4039050,BAL,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,20.0,26.0,1.0,12.6,0.0,0.0,124.0,8.0,201.0,0.0,10.1,39.0
Ryan Izzo,3122920,NE,TE,2020,receiving,2026-07-03T11:38:53.188545,12.0,13.0,20.0,3.0,16.6,1.0,1.0,66.0,6.0,199.0,0.0,15.3,50.0
Brian Hill,3125403,ATL,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,25.0,30.0,2.0,12.4,1.0,0.0,167.0,7.0,199.0,0.0,8.0,26.0
Isaiah Wright,4044121,WSH,WR,2020,receiving,2026-07-03T11:38:53.188545,14.0,27.0,35.0,1.0,14.1,0.0,0.0,144.0,10.0,197.0,0.0,7.3,22.0
Miles Sanders,4045163,PHI,RB,2020,receiving,2026-07-03T11:38:53.188545,12.0,28.0,52.0,3.0,16.4,0.0,0.0,219.0,8.0,197.0,0.0,7.0,28.0
Tyler Conklin,3915486,MIN,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,26.0,2.0,12.1,1.0,0.0,124.0,11.0,194.0,1.0,10.2,30.0
Bryan Edwards,4038818,LV,WR,2020,receiving,2026-07-03T11:38:53.188545,12.0,11.0,15.0,5.0,16.1,0.0,0.0,117.0,9.0,193.0,1.0,17.5,34.0
Rex Burkhead,15971,NE,RB,2020,receiving,2026-07-03T11:38:53.188545,10.0,25.0,33.0,1.0,19.2,0.0,0.0,206.0,11.0,192.0,3.0,7.7,24.0
Tony Pollard,3916148,DAL,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,28.0,40.0,1.0,12.0,0.0,0.0,232.0,9.0,192.0,1.0,6.9,30.0
Bisi Johnson,3917067,MIN,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,14.0,19.0,3.0,11.8,0.0,0.0,48.0,9.0,189.0,0.0,13.5,29.0
Cedrick Wilson Jr.,4036335,DAL,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,17.0,28.0,2.0,11.8,0.0,0.0,116.0,10.0,189.0,2.0,11.1,42.0
Mohamed Sanu,14922,SF/DET,WR,2020,receiving,2026-07-03T11:38:53.188545,10.0,17.0,24.0,3.0,18.7,0.0,0.0,35.0,13.0,187.0,1.0,11.0,21.0
Kalif Raymond,2973405,TEN,WR,2020,receiving,2026-07-03T11:38:53.188545,15.0,9.0,15.0,4.0,12.5,0.0,0.0,36.0,7.0,187.0,0.0,20.8,61.0
Kerryon Johnson,3916925,DET,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,19.0,26.0,1.0,11.7,0.0,0.0,184.0,11.0,187.0,1.0,9.8,20.0
Deonte Harty,4411193,NO,WR,2020,receiving,2026-07-03T11:38:53.188545,9.0,20.0,25.0,1.0,20.7,0.0,0.0,123.0,10.0,186.0,1.0,9.3,40.0
KhaDarel Hodge,3047876,CLE,WR,2020,receiving,2026-07-03T11:38:53.188545,9.0,11.0,17.0,2.0,20.0,0.0,0.0,22.0,11.0,180.0,0.0,16.4,42.0
Latavius Murray,15920,NO,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,23.0,26.0,2.0,11.7,0.0,0.0,200.0,8.0,176.0,1.0,7.7,25.0
Mack Hollins,2991662,MIA,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,16.0,25.0,2.0,11.0,1.0,1.0,33.0,7.0,176.0,1.0,11.0,34.0
Justin Jackson,3116136,LAC,RB,2020,receiving,2026-07-03T11:38:53.188545,9.0,19.0,24.0,2.0,19.2,0.0,0.0,218.0,7.0,173.0,0.0,9.1,34.0
KeeSean Johnson,3124537,ARI,WR,2020,receiving,2026-07-03T11:38:53.188545,8.0,15.0,23.0,2.0,21.6,0.0,0.0,51.0,7.0,173.0,0.0,11.5,45.0
Adam Trautman,3911853,NO,TE,2020,receiving,2026-07-03T11:38:53.188545,15.0,15.0,16.0,2.0,11.4,0.0,0.0,120.0,9.0,171.0,1.0,11.4,41.0
Tyler Johnson,2310331,TB,WR,2020,receiving,2026-07-03T11:38:53.188545,14.0,12.0,18.0,3.0,12.1,0.0,0.0,75.0,9.0,169.0,2.0,14.1,35.0
Jeff Smith,3929118,NYJ,WR,2020,receiving,2026-07-03T11:38:53.188545,12.0,17.0,37.0,1.0,13.9,0.0,0.0,47.0,9.0,167.0,0.0,9.8,21.0
John Hightower,4373673,PHI,WR,2020,receiving,2026-07-03T11:38:53.188545,13.0,10.0,29.0,2.0,12.8,0.0,0.0,59.0,5.0,167.0,0.0,16.7,59.0
Kalen Ballage,3128774,LAC/NYJ,RB,2020,receiving,2026-07-03T11:38:53.188545,11.0,29.0,37.0,1.0,15.1,0.0,0.0,224.0,5.0,166.0,0.0,5.7,21.0
Ronald Jones,3912550,TB,RB,2020,receiving,2026-07-03T11:38:53.188545,14.0,28.0,42.0,1.0,11.8,2.0,2.0,165.0,2.0,165.0,1.0,5.9,37.0
Todd Gurley,2977644,ATL,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,25.0,34.0,1.0,10.9,1.0,0.0,124.0,7.0,164.0,0.0,6.6,26.0
Dontrelle Inman,14269,WSH,WR,2020,receiving,2026-07-03T11:38:53.188545,10.0,18.0,28.0,0.0,16.3,1.0,0.0,49.0,11.0,163.0,2.0,9.1,17.0
Pharaoh Brown,2971281,HOU,TE,2020,receiving,2026-07-03T11:38:53.188545,13.0,14.0,16.0,2.0,12.5,0.0,0.0,82.0,9.0,163.0,2.0,11.6,29.0
Malcolm Brown,2570986,LAR,RB,2020,receiving,2026-07-03T11:38:53.188545,16.0,23.0,33.0,1.0,10.1,1.0,1.0,184.0,9.0,162.0,0.0,7.0,30.0
Byron Pringle,4036416,KC,WR,2020,receiving,2026-07-03T11:38:53.188545,13.0,13.0,17.0,3.0,12.3,0.0,0.0,67.0,9.0,160.0,1.0,12.3,37.0
Donald Parham Jr.,3912092,LAC,TE,2020,receiving,2026-07-03T11:38:53.188545,13.0,10.0,20.0,4.0,12.2,0.0,0.0,58.0,8.0,159.0,3.0,15.9,26.0
Freddie Swain,4034950,SEA,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,13.0,21.0,3.0,9.9,0.0,0.0,102.0,6.0,159.0,2.0,12.2,23.0
Darrell Henderson Jr.,4039359,LAR,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,16.0,24.0,1.0,10.6,0.0,0.0,163.0,8.0,159.0,1.0,9.9,28.0
Melvin Gordon III,2576434,DEN,RB,2020,receiving,2026-07-03T11:38:53.188545,15.0,32.0,44.0,1.0,10.5,2.0,2.0,179.0,7.0,158.0,1.0,4.9,20.0
Raheem Mostert,2576414,SF,RB,2020,receiving,2026-07-03T11:38:53.188545,8.0,16.0,19.0,1.0,19.5,0.0,0.0,135.0,5.0,156.0,1.0,9.8,76.0
Zay Jones,3059722,LV,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,14.0,20.0,1.0,9.6,0.0,0.0,68.0,6.0,154.0,1.0,11.0,37.0
Noah Brown,3121409,DAL,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,14.0,24.0,1.0,9.6,0.0,0.0,50.0,6.0,154.0,0.0,11.0,20.0
Nick Chubb,3128720,CLE,RB,2020,receiving,2026-07-03T11:38:53.188545,12.0,16.0,18.0,1.0,12.5,0.0,0.0,148.0,6.0,150.0,0.0,9.4,26.0
Auden Tate,3921564,CIN,WR,2020,receiving,2026-07-03T11:38:53.188545,9.0,14.0,22.0,0.0,16.7,0.0,0.0,54.0,9.0,150.0,0.0,10.7,19.0
Adam Shaheen,4198676,MIA,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,12.0,22.0,2.0,9.4,0.0,0.0,109.0,9.0,150.0,3.0,12.5,43.0
Christian McCaffrey,3117251,CAR,RB,2020,receiving,2026-07-03T11:38:53.188545,3.0,17.0,19.0,1.0,49.7,0.0,0.0,123.0,8.0,149.0,1.0,8.8,24.0
Joshua Kelley,3910544,LAC,RB,2020,receiving,2026-07-03T11:38:53.188545,14.0,23.0,23.0,1.0,10.6,0.0,0.0,176.0,9.0,148.0,0.0,6.4,35.0
Chris Thompson,15966,JAX,RB,2020,receiving,2026-07-03T11:38:53.188545,8.0,20.0,23.0,0.0,18.3,0.0,0.0,113.0,5.0,146.0,1.0,7.3,15.0
O.J. Howard,3043080,TB,TE,2020,receiving,2026-07-03T11:38:53.188545,4.0,11.0,19.0,2.0,36.5,0.0,0.0,18.0,8.0,146.0,2.0,13.3,33.0
Ian Thomas,4045305,CAR,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,20.0,31.0,1.0,9.1,1.0,0.0,79.0,11.0,145.0,1.0,7.3,21.0
Kenny Stills,16016,HOU,WR,2020,receiving,2026-07-03T11:38:53.188545,10.0,11.0,19.0,2.0,14.4,0.0,0.0,16.0,8.0,144.0,1.0,13.1,24.0
Christian Blake,3126002,ATL,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,13.0,18.0,3.0,8.8,0.0,0.0,26.0,6.0,141.0,0.0,10.8,25.0
Foster Moreau,3843945,LV,TE,2020,receiving,2026-07-03T11:38:53.188545,16.0,7.0,9.0,4.0,8.8,0.0,0.0,54.0,5.0,140.0,2.0,20.0,47.0
Alex Erickson,2977800,CIN,WR,2020,receiving,2026-07-03T11:38:53.188545,16.0,12.0,17.0,2.0,8.7,0.0,0.0,68.0,5.0,139.0,0.0,11.6,42.0
Le'Veon Bell,15825,KC/NYJ,RB,2020,receiving,2026-07-03T11:38:53.188545,11.0,16.0,20.0,1.0,12.5,1.0,0.0,139.0,7.0,138.0,0.0,8.6,30.0
