player_name,espn_id,team,position,season,category,fetched_at,GP,BIG,YDS/G,FUM,LST,FD,RUSH_YDS,RUSH_TD,RUSH_AVG,CAR,RUSH_LNG
Marcus Mariota,2576980,PHI,QB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,17.3,0.0,0.0,6.0,52.0,0.0,6.5,8.0,17.0
Velus Jones Jr.,4035693,CHI,WR,2023,rushing,2026-07-03T11:42:41.275040,14.0,0.0,3.6,0.0,0.0,4.0,51.0,0.0,6.4,8.0,17.0
Tyquan Thornton,4362921,NE,WR,2023,rushing,2026-07-03T11:42:41.275040,9.0,1.0,5.7,0.0,0.0,1.0,51.0,0.0,17.0,3.0,39.0
Tank Dell,4366031,HOU,WR,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,4.6,0.0,0.0,3.0,51.0,0.0,4.6,11.0,13.0
Xavier Hutchinson,4686422,HOU,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,3.1,0.0,0.0,3.0,49.0,0.0,9.8,5.0,17.0
Eric Gray,4570561,NYG,RB,2023,rushing,2026-07-03T11:42:41.275040,13.0,0.0,3.7,1.0,0.0,2.0,48.0,0.0,2.8,17.0,12.0
Raheem Blackshear,4259308,CAR,RB,2023,rushing,2026-07-03T11:42:41.275040,12.0,0.0,3.8,0.0,0.0,1.0,46.0,0.0,3.3,14.0,9.0
Blaine Gabbert,13987,KC,QB,2023,rushing,2026-07-03T11:42:41.275040,2.0,1.0,22.5,0.0,0.0,2.0,45.0,0.0,6.4,7.0,25.0
Damien Williams,17359,ARI,RB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,14.3,0.0,0.0,1.0,43.0,0.0,3.9,11.0,9.0
Ke'Shawn Vaughn,3917612,TB,RB,2023,rushing,2026-07-03T11:42:41.275040,6.0,0.0,7.0,0.0,0.0,0.0,42.0,0.0,1.8,24.0,9.0
DeMario Douglas,4427095,NE,WR,2023,rushing,2026-07-03T11:42:41.275040,14.0,1.0,2.9,0.0,0.0,2.0,41.0,0.0,5.1,8.0,20.0
Tyler Scott,4565908,CHI,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,2.4,0.0,0.0,2.0,41.0,0.0,5.9,7.0,16.0
Derek Carr,16757,NO,QB,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,2.4,2.0,1.0,4.0,40.0,0.0,1.3,32.0,10.0
Trevor Siemian,2511109,NYJ,QB,2023,rushing,2026-07-03T11:42:41.275040,5.0,0.0,8.0,1.0,1.0,5.0,40.0,0.0,3.6,11.0,13.0
Leonard Fournette,3115364,BUF,RB,2023,rushing,2026-07-03T11:42:41.275040,2.0,0.0,20.0,0.0,0.0,2.0,40.0,0.0,3.3,12.0,9.0
Deuce Vaughn,4431453,DAL,RB,2023,rushing,2026-07-03T11:42:41.275040,7.0,0.0,5.7,0.0,0.0,1.0,40.0,0.0,1.7,23.0,13.0
Jimmy Garoppolo,16760,LV,QB,2023,rushing,2026-07-03T11:42:41.275040,7.0,0.0,5.6,1.0,0.0,6.0,39.0,0.0,2.0,20.0,9.0
Chris Moore,2576581,TEN,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,1.0,2.3,0.0,0.0,1.0,39.0,0.0,19.5,2.0,38.0
Curtis Samuel,3121427,WSH,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,2.4,0.0,0.0,4.0,39.0,1.0,5.6,7.0,15.0
Chris Godwin Jr.,3116165,TB,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,2.2,0.0,0.0,3.0,38.0,1.0,9.5,4.0,19.0
Rashid Shaheed,4032473,NO,WR,2023,rushing,2026-07-03T11:42:41.275040,15.0,0.0,2.5,0.0,0.0,1.0,37.0,0.0,5.3,7.0,12.0
DeeJay Dallas,4240631,SEA,RB,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,2.1,0.0,0.0,2.0,36.0,0.0,3.6,10.0,8.0
Brandin Cooks,16731,DAL,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,2.2,0.0,0.0,1.0,35.0,0.0,7.0,5.0,14.0
C.J. Beathard,2979520,JAX,QB,2023,rushing,2026-07-03T11:42:41.275040,7.0,0.0,5.0,1.0,0.0,2.0,35.0,0.0,4.4,8.0,19.0
Dare Ogunbowale,2983509,HOU,RB,2023,rushing,2026-07-03T11:42:41.275040,12.0,0.0,2.9,0.0,0.0,2.0,35.0,0.0,4.4,8.0,17.0
Marquise Goodwin,15839,CLE,WR,2023,rushing,2026-07-03T11:42:41.275040,12.0,1.0,2.8,0.0,0.0,2.0,33.0,0.0,8.3,4.0,20.0
Jeff Driskel,2574630,CLE,QB,2023,rushing,2026-07-03T11:42:41.275040,1.0,0.0,33.0,0.0,0.0,4.0,33.0,0.0,4.7,7.0,13.0
Rashaad Penny,3139925,PHI,RB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,11.0,0.0,0.0,1.0,33.0,0.0,3.0,11.0,7.0
Lynn Bowden Jr.,4259979,NO,WR,2023,rushing,2026-07-03T11:42:41.275040,15.0,1.0,2.1,1.0,0.0,3.0,32.0,0.0,6.4,5.0,29.0
Brandon Bolden,15478,LV,RB,2023,rushing,2026-07-03T11:42:41.275040,17.0,1.0,1.8,0.0,0.0,2.0,31.0,1.0,7.8,4.0,26.0
Kadarius Toney,4240600,KC,WR,2023,rushing,2026-07-03T11:42:41.275040,13.0,0.0,2.4,0.0,0.0,2.0,31.0,0.0,2.8,11.0,14.0
Tutu Atwell,4360797,LAR,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,1.0,1.9,0.0,0.0,2.0,31.0,0.0,6.2,5.0,22.0
PJ Walker,3051308,CLE,QB,2023,rushing,2026-07-03T11:42:41.275040,6.0,0.0,5.0,1.0,0.0,3.0,30.0,0.0,2.3,13.0,9.0
Ray-Ray McCloud III,3728262,SF,WR,2023,rushing,2026-07-03T11:42:41.275040,12.0,0.0,2.5,0.0,0.0,2.0,30.0,0.0,10.0,3.0,15.0
Clayton Tune,4360175,ARI,QB,2023,rushing,2026-07-03T11:42:41.275040,7.0,0.0,4.3,1.0,0.0,3.0,30.0,1.0,3.8,8.0,11.0
Marvin Mims Jr.,4686472,DEN,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,1.9,0.0,0.0,2.0,30.0,0.0,3.3,9.0,11.0
Jameson Williams,4426388,DET,WR,2023,rushing,2026-07-03T11:42:41.275040,12.0,0.0,2.4,0.0,0.0,1.0,29.0,1.0,9.7,3.0,19.0
Khari Blasingame,3122154,CHI,FB,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,1.6,0.0,0.0,0.0,26.0,0.0,3.3,8.0,6.0
Derrick Gore,3925346,WSH,RB,2023,rushing,2026-07-03T11:42:41.275040,6.0,1.0,4.3,0.0,0.0,1.0,26.0,0.0,8.7,3.0,23.0
Kirk Cousins,14880,MIN,QB,2023,rushing,2026-07-03T11:42:41.275040,8.0,0.0,3.1,3.0,1.0,6.0,25.0,0.0,1.8,14.0,10.0
Nick Mullens,3059989,MIN,QB,2023,rushing,2026-07-03T11:42:41.275040,5.0,0.0,5.0,0.0,0.0,4.0,25.0,0.0,2.5,10.0,6.0
Jakobi Meyers,3916433,LV,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,1.5,0.0,0.0,3.0,24.0,2.0,6.0,4.0,17.0
Amon-Ra St. Brown,4374302,DET,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,1.5,0.0,0.0,2.0,24.0,0.0,6.0,4.0,11.0
Demarcus Robinson,3043116,LAR,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,1.0,1.4,0.0,0.0,1.0,23.0,0.0,23.0,1.0,23.0
Mike Boone,3139033,HOU,RB,2023,rushing,2026-07-03T11:42:41.275040,9.0,0.0,2.6,1.0,0.0,2.0,23.0,0.0,4.6,5.0,11.0
Calvin Ridley,3925357,JAX,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.4,0.0,0.0,3.0,23.0,0.0,2.6,9.0,18.0
Hollywood Brown,4241372,ARI,WR,2023,rushing,2026-07-03T11:42:41.275040,14.0,1.0,1.6,0.0,0.0,1.0,23.0,0.0,11.5,2.0,29.0
Skyy Moore,4430191,KC,WR,2023,rushing,2026-07-03T11:42:41.275040,14.0,0.0,1.6,0.0,0.0,1.0,23.0,0.0,7.7,3.0,11.0
Sean Tucker,4430871,TB,RB,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,2.1,0.0,0.0,1.0,23.0,0.0,1.5,15.0,7.0
J.K. Dobbins,4241985,BAL,RB,2023,rushing,2026-07-03T11:42:41.275040,1.0,0.0,22.0,0.0,0.0,1.0,22.0,1.0,2.8,8.0,4.0
Erik Ezukanma,4362186,MIA,WR,2023,rushing,2026-07-03T11:42:41.275040,2.0,0.0,11.0,0.0,0.0,1.0,22.0,0.0,4.4,5.0,12.0
Trey Palmer,4426407,TB,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.3,0.0,0.0,1.0,22.0,0.0,7.3,3.0,13.0
Jared Goff,3046779,DET,QB,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.2,2.0,2.0,5.0,21.0,2.0,0.7,32.0,11.0
DJ Moore,3915416,CHI,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.2,0.0,0.0,1.0,21.0,1.0,5.3,4.0,16.0
Malik Willis,4242512,TEN,QB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,7.0,1.0,1.0,1.0,21.0,0.0,4.2,5.0,11.0
Bo Melton,4259305,GB,WR,2023,rushing,2026-07-03T11:42:41.275040,5.0,0.0,4.2,0.0,0.0,2.0,21.0,0.0,7.0,3.0,12.0
Tyrion Davis-Price,4426475,SF,RB,2023,rushing,2026-07-03T11:42:41.275040,1.0,0.0,21.0,0.0,0.0,1.0,21.0,0.0,3.5,6.0,15.0
Jacoby Brissett,2578570,WSH,QB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,6.3,0.0,0.0,0.0,19.0,0.0,6.3,3.0,10.0
Brett Rypien,3722362,LAR,QB,2023,rushing,2026-07-03T11:42:41.275040,2.0,0.0,9.5,2.0,1.0,1.0,19.0,0.0,6.3,3.0,8.0
Gary Brightwell,4245645,NYG,RB,2023,rushing,2026-07-03T11:42:41.275040,7.0,0.0,2.7,0.0,0.0,0.0,19.0,0.0,2.1,9.0,5.0
Hunter Luepke,4383396,DAL,RB,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.1,0.0,0.0,5.0,19.0,1.0,3.2,6.0,9.0
Zach Evans,4685035,LAR,RB,2023,rushing,2026-07-03T11:42:41.275040,10.0,0.0,1.9,0.0,0.0,0.0,19.0,0.0,2.1,9.0,5.0
DeAndre Carter,2580216,LV,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.1,0.0,0.0,2.0,18.0,0.0,6.0,3.0,15.0
Rashod Bateman,4360939,BAL,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,1.1,0.0,0.0,1.0,18.0,0.0,18.0,1.0,18.0
George Pickens,4426354,PIT,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.1,0.0,0.0,2.0,18.0,0.0,6.0,3.0,16.0
Treylon Burks,4567156,TEN,WR,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,1.6,0.0,0.0,0.0,18.0,0.0,3.6,5.0,9.0
Brandon Powell,3115255,MIN,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,3.4,5.0,9.0
Jalen Reagor,4241802,NE,WR,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,1.5,0.0,0.0,1.0,17.0,0.0,17.0,1.0,17.0
Deon Jackson,4240455,IND/CLE/NYG,RB,2023,rushing,2026-07-03T11:42:41.275040,4.0,0.0,4.0,1.0,1.0,1.0,16.0,0.0,1.1,14.0,7.0
Tyreek Hill,3116406,MIA,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,0.9,0.0,0.0,2.0,15.0,0.0,2.5,6.0,14.0
Sam Darnold,3912547,SF,QB,2023,rushing,2026-07-03T11:42:41.275040,10.0,0.0,1.5,1.0,0.0,3.0,15.0,1.0,0.7,21.0,9.0
Devin Duvernay,4039050,BAL,WR,2023,rushing,2026-07-03T11:42:41.275040,13.0,0.0,1.2,0.0,0.0,0.0,15.0,0.0,3.8,4.0,8.0
Isaiah McKenzie,3128724,IND,WR,2023,rushing,2026-07-03T11:42:41.275040,13.0,0.0,1.1,0.0,0.0,0.0,14.0,0.0,4.7,3.0,7.0
Drew Lock,3924327,SEA,QB,2023,rushing,2026-07-03T11:42:41.275040,4.0,0.0,3.5,0.0,0.0,1.0,14.0,0.0,2.8,5.0,11.0
Jaren Hall,4373632,MIN,QB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,4.7,0.0,0.0,0.0,14.0,0.0,2.3,6.0,8.0
Kene Nwangwu,4035537,MIN,RB,2023,rushing,2026-07-03T11:42:41.275040,9.0,0.0,1.4,0.0,0.0,0.0,13.0,0.0,2.6,5.0,8.0
Charlie Jones,4257188,CIN,WR,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,1.2,0.0,0.0,1.0,13.0,0.0,6.5,2.0,7.0
Bam Knight,4427728,DET,RB,2023,rushing,2026-07-03T11:42:41.275040,2.0,0.0,6.5,0.0,0.0,0.0,13.0,0.0,4.3,3.0,8.0
Andy Dalton,14012,CAR,QB,2023,rushing,2026-07-03T11:42:41.275040,3.0,0.0,4.0,0.0,0.0,2.0,12.0,0.0,4.0,3.0,10.0
Adam Prentice,3929914,NO,FB,2023,rushing,2026-07-03T11:42:41.275040,13.0,0.0,0.9,1.0,1.0,1.0,12.0,0.0,6.0,2.0,7.0
Chris Evans,4046530,CIN,RB,2023,rushing,2026-07-03T11:42:41.275040,8.0,0.0,1.5,0.0,0.0,0.0,12.0,0.0,6.0,2.0,7.0
Jaylen Waddle,4372016,MIA,WR,2023,rushing,2026-07-03T11:42:41.275040,14.0,0.0,0.9,0.0,0.0,1.0,12.0,0.0,4.0,3.0,12.0
Tyler Boyd,3045144,CIN,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,0.6,0.0,0.0,1.0,11.0,0.0,5.5,2.0,6.0
Braxton Berrios,3123075,MIA,WR,2023,rushing,2026-07-03T11:42:41.275040,16.0,0.0,0.7,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Jonathan Ward,4039274,TEN,RB,2023,rushing,2026-07-03T11:42:41.275040,8.0,0.0,1.4,0.0,0.0,1.0,11.0,0.0,3.7,3.0,8.0
Christian Watson,4248528,GB,WR,2023,rushing,2026-07-03T11:42:41.275040,9.0,0.0,1.2,0.0,0.0,1.0,11.0,0.0,2.8,4.0,13.0
Keisean Nixon,4259493,GB,CB,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,0.6,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Aidan O'Connell,4260394,LV,QB,2023,rushing,2026-07-03T11:42:41.275040,11.0,0.0,1.0,1.0,0.0,7.0,11.0,1.0,0.6,17.0,3.0
Elijah Moore,4372414,CLE,WR,2023,rushing,2026-07-03T11:42:41.275040,17.0,0.0,0.6,1.0,1.0,2.0,11.0,0.0,1.2,9.0,19.0
Gerald Everett,3918639,LAC,TE,2023,rushing,2026-07-03T11:42:41.275040,15.0,0.0,0.7,0.0,0.0,0.0,10.0,0.0,3.3,3.0,6.0
Jake Funk,4036224,IND,RB,2023,rushing,2026-07-03T11:42:41.275040,4.0,0.0,2.5,0.0,0.0,0.0,10.0,0.0,5.0,2.0,7.0
