player_name,espn_id,team,position,season,category,fetched_at,GP,REC,TGTS,BIG,YDS/G,FUM,LST,YAC,FD,REC_YDS,REC_TD,REC_AVG,REC_LNG
Cedrick Wilson Jr.,4036335,MIA,WR,2023,receiving,2026-07-03T11:42:55.025253,15.0,22.0,38.0,5.0,19.7,0.0,0.0,57.0,14.0,296.0,3.0,13.5,31.0
Josh Jacobs,4047365,LV,RB,2023,receiving,2026-07-03T11:42:55.025253,13.0,37.0,54.0,1.0,22.8,1.0,0.0,293.0,15.0,296.0,0.0,8.0,21.0
Taysom Hill,2468609,NO,QB,2023,receiving,2026-07-03T11:42:55.025253,16.0,33.0,40.0,2.0,18.2,0.0,0.0,133.0,11.0,291.0,2.0,8.8,36.0
Donald Parham Jr.,3912092,LAC,TE,2023,receiving,2026-07-03T11:42:55.025253,14.0,27.0,41.0,2.0,20.4,0.0,0.0,125.0,22.0,285.0,4.0,10.6,24.0
Brandon Johnson,4035198,DEN,WR,2023,receiving,2026-07-03T11:42:55.025253,13.0,19.0,30.0,6.0,21.8,0.0,0.0,89.0,12.0,284.0,4.0,14.9,50.0
Allen Robinson,16799,PIT,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,34.0,49.0,2.0,16.5,0.0,0.0,68.0,9.0,280.0,0.0,8.2,31.0
Saquon Barkley,3929630,NYG,RB,2023,receiving,2026-07-03T11:42:55.025253,14.0,41.0,60.0,4.0,20.0,0.0,0.0,226.0,16.0,280.0,4.0,6.8,46.0
Greg Dortch,4037235,ARI,WR,2023,receiving,2026-07-03T11:42:55.025253,16.0,24.0,41.0,3.0,17.5,0.0,0.0,152.0,14.0,280.0,2.0,11.7,38.0
Jalen Tolbert,4249417,DAL,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,22.0,36.0,3.0,15.8,0.0,0.0,34.0,13.0,268.0,2.0,12.2,45.0
Jauan Jennings,3886598,SF,WR,2023,receiving,2026-07-03T11:42:55.025253,13.0,19.0,33.0,4.0,20.4,0.0,0.0,89.0,12.0,265.0,1.0,13.9,31.0
JuJu Smith-Schuster,3120348,NE,WR,2023,receiving,2026-07-03T11:42:55.025253,11.0,29.0,47.0,3.0,23.6,0.0,0.0,94.0,13.0,260.0,1.0,9.0,37.0
Kenneth Walker III,4567048,SEA,RB,2023,receiving,2026-07-03T11:42:55.025253,15.0,29.0,37.0,3.0,17.3,0.0,0.0,317.0,9.0,259.0,1.0,8.9,64.0
Hunter Renfrow,3135321,LV,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,25.0,37.0,3.0,15.0,1.0,1.0,152.0,11.0,255.0,0.0,10.2,38.0
Daniel Bellinger,4361516,NYG,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,25.0,28.0,4.0,15.0,0.0,0.0,134.0,6.0,255.0,0.0,10.2,26.0
Mack Hollins,2991662,ATL,WR,2023,receiving,2026-07-03T11:42:55.025253,13.0,18.0,30.0,3.0,19.3,0.0,0.0,55.0,9.0,251.0,0.0,13.9,45.0
Mike Williams,3045138,LAC,WR,2023,receiving,2026-07-03T11:42:55.025253,3.0,19.0,26.0,4.0,83.0,0.0,0.0,108.0,9.0,249.0,1.0,13.1,49.0
Colby Parkinson,4242557,SEA,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,25.0,34.0,5.0,14.5,0.0,0.0,79.0,11.0,247.0,2.0,9.9,27.0
A.T. Perry,4362019,NO,WR,2023,receiving,2026-07-03T11:42:55.025253,10.0,12.0,18.0,5.0,24.6,0.0,0.0,20.0,10.0,246.0,4.0,20.5,44.0
Mike Gesicki,3116164,NE,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,29.0,45.0,0.0,14.4,0.0,0.0,92.0,11.0,244.0,2.0,8.4,18.0
Isiah Pacheco,4361529,KC,RB,2023,receiving,2026-07-03T11:42:55.025253,14.0,44.0,49.0,2.0,17.4,0.0,0.0,359.0,12.0,244.0,2.0,5.5,33.0
Skyy Moore,4430191,KC,WR,2023,receiving,2026-07-03T11:42:55.025253,14.0,21.0,38.0,3.0,17.4,0.0,0.0,109.0,13.0,244.0,1.0,11.6,54.0
Braxton Berrios,3123075,MIA,WR,2023,receiving,2026-07-03T11:42:55.025253,16.0,27.0,33.0,1.0,14.9,0.0,0.0,85.0,15.0,238.0,1.0,8.8,22.0
Rhamondre Stevenson,4569173,NE,RB,2023,receiving,2026-07-03T11:42:55.025253,12.0,38.0,51.0,2.0,19.8,0.0,0.0,261.0,8.0,238.0,0.0,6.3,34.0
Austin Hooper,3043275,LV,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,25.0,31.0,2.0,13.8,0.0,0.0,142.0,12.0,234.0,0.0,9.4,21.0
Aaron Jones Sr.,3042519,GB,RB,2023,receiving,2026-07-03T11:42:55.025253,11.0,30.0,43.0,2.0,21.2,1.0,0.0,271.0,13.0,233.0,1.0,7.8,51.0
Chuba Hubbard,4241416,CAR,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,39.0,44.0,1.0,13.7,1.0,0.0,269.0,9.0,233.0,0.0,6.0,25.0
Alex Erickson,2977800,LAC,WR,2023,receiving,2026-07-03T11:42:55.025253,8.0,16.0,29.0,4.0,29.0,0.0,0.0,63.0,12.0,232.0,1.0,14.5,27.0
KhaDarel Hodge,3047876,ATL,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,14.0,23.0,3.0,13.6,0.0,0.0,82.0,13.0,232.0,0.0,16.6,52.0
Isaiah Hodgins,4242540,NYG,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,21.0,33.0,1.0,13.5,1.0,1.0,75.0,12.0,230.0,3.0,11.0,24.0
Xavier Gipson,4427278,NYJ,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,21.0,38.0,4.0,13.5,0.0,0.0,109.0,9.0,229.0,0.0,10.9,36.0
Javonte Williams,4361579,DEN,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,47.0,58.0,0.0,14.3,1.0,1.0,301.0,10.0,228.0,2.0,4.9,18.0
Jamal Agnew,3061612,JAX,WR,2023,receiving,2026-07-03T11:42:55.025253,11.0,14.0,21.0,2.0,20.5,1.0,1.0,76.0,8.0,225.0,1.0,16.1,65.0
Cedric Tillman,4369863,CLE,WR,2023,receiving,2026-07-03T11:42:55.025253,14.0,21.0,44.0,1.0,16.0,0.0,0.0,88.0,12.0,224.0,0.0,10.7,23.0
AJ Dillon,4239934,GB,RB,2023,receiving,2026-07-03T11:42:55.025253,15.0,22.0,28.0,4.0,14.9,0.0,0.0,231.0,10.0,223.0,0.0,10.1,35.0
Treylon Burks,4567156,TEN,WR,2023,receiving,2026-07-03T11:42:55.025253,11.0,16.0,30.0,4.0,20.1,0.0,0.0,71.0,8.0,221.0,0.0,13.8,70.0
Brevin Jordan,4362504,HOU,TE,2023,receiving,2026-07-03T11:42:55.025253,14.0,17.0,21.0,3.0,15.6,0.0,0.0,124.0,13.0,219.0,2.0,12.9,27.0
Bo Melton,4259305,GB,WR,2023,receiving,2026-07-03T11:42:55.025253,5.0,16.0,24.0,3.0,43.6,0.0,0.0,37.0,13.0,218.0,1.0,13.6,37.0
Derrick Henry,3043078,TEN,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,28.0,36.0,2.0,12.6,0.0,0.0,266.0,7.0,214.0,0.0,7.6,46.0
D'Andre Swift,4259545,PHI,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,39.0,49.0,2.0,13.4,1.0,1.0,267.0,8.0,214.0,1.0,5.5,20.0
Josh Oliver,3921690,MIN,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,22.0,28.0,3.0,12.5,1.0,1.0,162.0,12.0,213.0,2.0,9.7,33.0
Van Jefferson,3930066,ATL/LAR,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,20.0,43.0,1.0,12.3,0.0,0.0,25.0,10.0,209.0,0.0,10.4,46.0
Zach Charbonnet,4426385,SEA,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,33.0,40.0,1.0,13.1,0.0,0.0,248.0,7.0,209.0,0.0,6.3,39.0
Roschon Johnson,4426386,CHI,RB,2023,receiving,2026-07-03T11:42:55.025253,15.0,34.0,40.0,2.0,13.9,0.0,0.0,247.0,6.0,209.0,0.0,6.1,24.0
Pharaoh Brown,2971281,NE,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,13.0,15.0,5.0,12.2,1.0,1.0,121.0,8.0,208.0,1.0,16.0,58.0
Will Mallory,4362523,IND,TE,2023,receiving,2026-07-03T11:42:55.025253,12.0,18.0,26.0,1.0,17.3,1.0,0.0,89.0,11.0,207.0,0.0,11.5,43.0
Justice Hill,4038441,BAL,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,28.0,39.0,4.0,12.9,1.0,1.0,237.0,8.0,206.0,1.0,7.4,24.0
Kyren Williams,4430737,LAR,RB,2023,receiving,2026-07-03T11:42:55.025253,12.0,32.0,48.0,2.0,17.2,1.0,1.0,277.0,9.0,206.0,3.0,6.4,24.0
Adam Trautman,3911853,DEN,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,22.0,35.0,2.0,12.0,0.0,0.0,98.0,10.0,204.0,3.0,9.3,24.0
De'Von Achane,4429160,MIA,RB,2023,receiving,2026-07-03T11:42:55.025253,11.0,27.0,37.0,2.0,17.9,0.0,0.0,262.0,10.0,197.0,3.0,7.3,23.0
Jake Bobo,4360405,SEA,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,19.0,25.0,3.0,11.5,0.0,0.0,87.0,9.0,196.0,2.0,10.3,31.0
Tommy Tremble,4372780,CAR,TE,2023,receiving,2026-07-03T11:42:55.025253,16.0,23.0,32.0,2.0,12.1,0.0,0.0,95.0,10.0,194.0,3.0,8.4,30.0
Foster Moreau,3843945,NO,TE,2023,receiving,2026-07-03T11:42:55.025253,15.0,21.0,25.0,1.0,12.9,0.0,0.0,96.0,9.0,193.0,1.0,9.2,23.0
Devin Singletary,4040761,HOU,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,30.0,38.0,2.0,11.4,0.0,0.0,217.0,7.0,193.0,0.0,6.4,41.0
Tyler Allgeier,4373626,ATL,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,18.0,23.0,2.0,11.4,0.0,0.0,217.0,6.0,193.0,1.0,10.7,75.0
Jerick McKinnon,16782,KC,RB,2023,receiving,2026-07-03T11:42:55.025253,12.0,25.0,32.0,1.0,16.0,0.0,0.0,219.0,10.0,192.0,4.0,7.7,27.0
Zack Moss,4035676,IND,RB,2023,receiving,2026-07-03T11:42:55.025253,14.0,27.0,37.0,1.0,13.7,0.0,0.0,189.0,10.0,192.0,2.0,7.1,26.0
Alexander Mattison,4048244,MIN,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,30.0,44.0,1.0,12.0,1.0,0.0,181.0,5.0,192.0,3.0,6.4,47.0
Clyde Edwards-Helaire,4242214,KC,RB,2023,receiving,2026-07-03T11:42:55.025253,15.0,17.0,22.0,3.0,12.5,0.0,0.0,228.0,7.0,188.0,1.0,11.1,48.0
Zach Ertz,15835,ARI,TE,2023,receiving,2026-07-03T11:42:55.025253,7.0,27.0,43.0,0.0,26.7,0.0,0.0,46.0,8.0,187.0,1.0,6.9,17.0
Dawson Knox,3930086,BUF,TE,2023,receiving,2026-07-03T11:42:55.025253,13.0,22.0,36.0,0.0,14.3,0.0,0.0,96.0,13.0,186.0,2.0,8.5,17.0
Hayden Hurst,3924365,CAR,TE,2023,receiving,2026-07-03T11:42:55.025253,9.0,18.0,32.0,1.0,20.4,0.0,0.0,67.0,7.0,184.0,1.0,10.2,48.0
Kenny Gainwell,4371733,PHI,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,30.0,37.0,0.0,11.4,0.0,0.0,175.0,11.0,183.0,0.0,6.1,19.0
Kyle Philips,4367175,TEN,WR,2023,receiving,2026-07-03T11:42:55.025253,9.0,15.0,22.0,4.0,20.1,0.0,0.0,79.0,9.0,181.0,0.0,12.1,29.0
Gus Edwards,3051926,BAL,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,12.0,13.0,2.0,10.6,1.0,0.0,145.0,5.0,180.0,0.0,15.0,80.0
Calvin Austin III,4243389,PIT,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,17.0,30.0,1.0,10.6,0.0,0.0,73.0,7.0,180.0,1.0,10.6,72.0
Raheem Mostert,2576414,MIA,RB,2023,receiving,2026-07-03T11:42:55.025253,15.0,25.0,32.0,1.0,11.7,2.0,0.0,213.0,6.0,175.0,3.0,7.0,22.0
Johnny Mundt,3052096,MIN,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,17.0,23.0,2.0,10.1,0.0,0.0,94.0,8.0,172.0,1.0,10.1,32.0
Will Dissly,3127292,SEA,TE,2023,receiving,2026-07-03T11:42:55.025253,16.0,17.0,22.0,2.0,10.8,0.0,0.0,120.0,8.0,172.0,1.0,10.1,21.0
Najee Harris,4241457,PIT,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,29.0,38.0,1.0,10.0,0.0,0.0,175.0,9.0,170.0,0.0,5.9,32.0
Kadarius Toney,4240600,KC,WR,2023,receiving,2026-07-03T11:42:55.025253,13.0,27.0,38.0,0.0,13.0,1.0,0.0,128.0,12.0,169.0,1.0,6.3,18.0
Dyami Brown,4361577,WSH,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,12.0,23.0,2.0,9.9,0.0,0.0,76.0,8.0,168.0,1.0,14.0,35.0
Tyler Scott,4565908,CHI,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,17.0,32.0,1.0,9.9,1.0,1.0,70.0,10.0,168.0,0.0,9.9,30.0
Connor Heyward,4241961,PIT,FB,2023,receiving,2026-07-03T11:42:55.025253,17.0,23.0,34.0,0.0,9.8,0.0,0.0,94.0,8.0,167.0,0.0,7.3,13.0
David Bell,4570409,CLE,WR,2023,receiving,2026-07-03T11:42:55.025253,15.0,14.0,23.0,3.0,11.1,0.0,0.0,73.0,9.0,167.0,3.0,11.9,41.0
James Conner,3045147,ARI,RB,2023,receiving,2026-07-03T11:42:55.025253,13.0,27.0,33.0,2.0,12.7,0.0,0.0,211.0,11.0,165.0,2.0,6.1,34.0
Olamide Zaccheaus,3917914,PHI,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,10.0,20.0,4.0,9.6,0.0,0.0,52.0,7.0,164.0,2.0,16.4,34.0
Drew Sample,3127310,CIN,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,22.0,27.0,1.0,9.6,0.0,0.0,173.0,9.0,163.0,2.0,7.4,22.0
Elijah Higgins,4426844,ARI,TE,2023,receiving,2026-07-03T11:42:55.025253,11.0,14.0,19.0,3.0,14.8,0.0,0.0,67.0,9.0,163.0,1.0,11.6,26.0
Lil'Jordan Humphrey,4039057,DEN,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,13.0,19.0,1.0,9.5,0.0,0.0,99.0,9.0,162.0,3.0,12.5,54.0
Mo Alie-Cox,2998565,IND,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,13.0,22.0,2.0,9.5,0.0,0.0,80.0,9.0,161.0,3.0,12.4,35.0
Scotty Miller,3914397,ATL,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,11.0,16.0,2.0,9.5,0.0,0.0,80.0,6.0,161.0,2.0,14.6,56.0
Byron Pringle,4036416,WSH,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,14.0,22.0,1.0,9.5,0.0,0.0,31.0,7.0,161.0,0.0,11.5,26.0
Jaleel McLaughlin,4722893,DEN,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,31.0,36.0,1.0,9.4,0.0,0.0,290.0,5.0,160.0,2.0,5.2,22.0
Jamison Crowder,2576716,WSH,WR,2023,receiving,2026-07-03T11:42:55.025253,17.0,16.0,20.0,1.0,9.4,0.0,0.0,80.0,8.0,159.0,1.0,9.9,26.0
Ty Chandler,4242431,MIN,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,21.0,25.0,0.0,9.4,0.0,0.0,201.0,7.0,159.0,0.0,7.6,19.0
John Metchie III,4567096,HOU,WR,2023,receiving,2026-07-03T11:42:55.025253,16.0,16.0,30.0,1.0,9.9,0.0,0.0,84.0,7.0,158.0,0.0,9.9,22.0
Chase Brown,4362238,CIN,RB,2023,receiving,2026-07-03T11:42:55.025253,12.0,14.0,15.0,2.0,13.0,0.0,0.0,194.0,4.0,156.0,1.0,11.1,54.0
Luke Farrell,4040612,JAX,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,13.0,15.0,2.0,9.1,0.0,0.0,96.0,5.0,155.0,0.0,11.9,42.0
Stone Smartt,4250764,LAC,TE,2023,receiving,2026-07-03T11:42:55.025253,16.0,11.0,21.0,3.0,9.7,0.0,0.0,56.0,6.0,155.0,1.0,14.1,51.0
Donovan Peoples-Jones,4258195,CLE/DET,WR,2023,receiving,2026-07-03T11:42:55.025253,15.0,13.0,25.0,2.0,10.3,0.0,0.0,35.0,7.0,155.0,0.0,11.9,29.0
Miles Sanders,4045163,CAR,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,27.0,41.0,0.0,9.6,0.0,0.0,158.0,8.0,154.0,0.0,5.7,14.0
Jonathan Taylor,4242335,IND,RB,2023,receiving,2026-07-03T11:42:55.025253,10.0,19.0,23.0,2.0,15.3,0.0,0.0,174.0,5.0,153.0,1.0,8.1,40.0
John Bates,4048228,WSH,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,19.0,28.0,1.0,8.9,0.0,0.0,65.0,6.0,151.0,0.0,7.9,35.0
Jeremy Ruckert,4361372,NYJ,TE,2023,receiving,2026-07-03T11:42:55.025253,15.0,16.0,22.0,1.0,10.1,0.0,0.0,51.0,6.0,151.0,0.0,9.4,23.0
Deonte Harty,4411193,BUF,WR,2023,receiving,2026-07-03T11:42:55.025253,16.0,15.0,21.0,2.0,9.4,0.0,0.0,79.0,9.0,150.0,1.0,10.0,43.0
Drew Ogletree,4722908,IND,TE,2023,receiving,2026-07-03T11:42:55.025253,12.0,9.0,21.0,4.0,12.3,0.0,0.0,30.0,8.0,147.0,2.0,16.3,33.0
Rico Dowdle,4038815,DAL,RB,2023,receiving,2026-07-03T11:42:55.025253,16.0,17.0,22.0,1.0,9.0,0.0,0.0,170.0,6.0,144.0,2.0,8.5,32.0
Quez Watkins,4050373,PHI,WR,2023,receiving,2026-07-03T11:42:55.025253,9.0,15.0,21.0,0.0,15.8,0.0,0.0,46.0,8.0,142.0,1.0,9.5,19.0
D'Ernest Johnson,3139602,JAX,RB,2023,receiving,2026-07-03T11:42:55.025253,17.0,10.0,12.0,2.0,8.2,0.0,0.0,136.0,6.0,140.0,0.0,14.0,42.0
Terrace Marshall Jr.,4362630,CAR,WR,2023,receiving,2026-07-03T11:42:55.025253,9.0,19.0,33.0,0.0,15.4,1.0,0.0,48.0,8.0,139.0,0.0,7.3,14.0
Jalen Reagor,4241802,NE,WR,2023,receiving,2026-07-03T11:42:55.025253,11.0,7.0,23.0,3.0,12.5,0.0,0.0,18.0,5.0,138.0,0.0,19.7,39.0
Ray-Ray McCloud III,3728262,SF,WR,2023,receiving,2026-07-03T11:42:55.025253,12.0,12.0,15.0,2.0,11.3,0.0,0.0,87.0,7.0,135.0,0.0,11.3,41.0
Khalil Herbert,4035886,CHI,RB,2023,receiving,2026-07-03T11:42:55.025253,12.0,20.0,31.0,1.0,11.2,1.0,1.0,138.0,9.0,134.0,1.0,6.7,23.0
Jordan Akins,3128452,CLE,TE,2023,receiving,2026-07-03T11:42:55.025253,17.0,15.0,23.0,1.0,7.8,0.0,0.0,58.0,6.0,132.0,0.0,8.8,28.0
