player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Joshua Karty,Rams,K,2025,1,0.234,0.0,0.234,0.1
Harrison Mevis,Rams,K,2025,1,0.234,0.0,0.234,0.1
Mark McNamee,Packers,K,2025,1,0.234,0.0,0.234,0.1
Ben Sauls,Giants,K,2025,1,0.234,0.0,0.234,0.1
Jude McAtamney,Giants,K,2025,1,0.234,0.0,0.234,0.1
Harrison Mevis,Rams,K,2025,1,0.234,0.0,0.234,0.1
John Parker Romo,Falcons,K,2025,1,0.234,0.0,0.234,0.1
Harrison Mevis,Rams,K,2025,1,0.234,0.0,0.234,0.1
Lucas Havrisik,Packers,K,2025,1,0.234,0.0,0.234,0.1
Blake Grupe,Colts,K,2025,1,0.234,0.0,0.234,0.1
Harrison Mevis,Jets,K,2025,1,0.234,0.0,0.234,0.1
Blake Grupe,Colts,K,2025,1,0.234,0.0,0.234,0.1
Jude McAtamney,Giants,K,2025,1,0.234,0.0,0.234,0.1
Charlie Smyth,Saints,K,2025,1,0.234,0.0,0.234,0.1
Jake Moody,Bears,K,2025,1,0.234,0.0,0.234,0.1
Lenny Krieg,Falcons,K,2025,1,0.234,0.0,0.234,0.1
Ben Sauls,Giants,K,2025,1,0.234,0.0,0.234,0.1
Chris Boswell,Texans,K,2014,1,0.1071,0.0,0.1071,0.1
Roberto Aguayo,Panthers,K,2017,1,0.1224,0.0,0.1224,0.1
Giorgio Tavecchio,Raiders,K,2017,1,0.1224,0.0,0.1224,0.1
Mike Meyer,Jaguars,K,2017,1,0.1224,0.0,0.1224,0.1
Travis Coons,Chargers,K,2017,1,0.1224,0.0,0.1224,0.1
Harrison Butker,Panthers,K,2017,1,0.1224,0.0,0.1224,0.1
Mike Meyer,Falcons,K,2017,1,0.1224,0.0,0.1224,0.1
Jon Brown,Bengals,K,2017,1,0.1224,0.0,0.1224,0.1
Jake Elliott,Bengals,K,2017,1,0.1224,0.0,0.1224,0.1
Elliott Fry,Falcons,K,2020,1,0.145082,0.0,0.145082,0.1
Michael Badgley,Chargers,K,2018,1,0.1292,0.0,0.1292,0.1
Matt McCrane,Cardinals,K,2018,1,0.1292,0.0,0.1292,0.1
Marshall Koehn,Giants,K,2018,1,0.1292,0.0,0.1292,0.1
Zane Gonzalez,Cardinals,K,2018,1,0.1292,0.0,0.1292,0.1
Marshall Koehn,Giants,K,2018,1,0.1292,0.0,0.1292,0.1
Younghoe Koo,Patriots,K,2019,1,0.136,0.0,0.136,0.1
Josh Gable,Patriots,K,2019,1,0.136,0.0,0.136,0.1
Greg Joseph,Panthers,K,2019,1,0.136,0.0,0.136,0.1
Chase McLaughlin,Vikings,K,2019,1,0.136,0.0,0.136,0.1
Taylor Bertolet,Panthers,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Russolino,Broncos,K,2020,1,0.1428,0.0,0.1428,0.1
Brett Maher,Cardinals,K,2020,1,0.1428,0.0,0.1428,0.1
Tucker McCann,Titans,K,2020,1,0.1428,0.0,0.1428,0.1
Lirim Hajrullahu,Panthers,K,2020,1,0.1428,0.0,0.1428,0.1
Matthew Wright,Steelers,K,2020,1,0.1428,0.0,0.1428,0.1
Austin MacGinnis,Rams,K,2020,1,0.1428,0.0,0.1428,0.1
Elliott Fry,Falcons,K,2020,1,0.1428,0.0,0.1428,0.1
Matt McCrane,Browns,K,2020,1,0.1428,0.0,0.1428,0.1
Tristan Vizcaino,Vikings,K,2020,1,0.1428,0.0,0.1428,0.1
Matthew Wright,Steelers,K,2020,1,0.1428,0.0,0.1428,0.1
Dominik Eberle,Raiders,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Bertolet,Panthers,K,2020,1,0.1428,0.0,0.1428,0.1
Sam Sloman,Titans,K,2020,1,0.1428,0.0,0.1428,0.1
Sergio Castillo,Jets,K,2020,1,0.1428,0.0,0.1428,0.1
Chase McLaughlin,Vikings,K,2020,1,0.1428,0.0,0.1428,0.1
Tristan Vizcaino,49ers,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Bertolet,Panthers,K,2020,1,0.1428,0.0,0.1428,0.1
Roberto Aguayo,Patriots,K,2020,1,0.1428,0.0,0.1428,0.1
Matt Gay,Colts,K,2020,1,0.1428,0.0,0.1428,0.1
J.J. Molson,Packers,K,2020,1,0.1428,0.0,0.1428,0.1
Sergio Castillo,Jets,K,2020,1,0.1428,0.0,0.1428,0.1
Jon Brown,Jaguars,K,2020,1,0.1428,0.0,0.1428,0.1
Brandon Wright,Rams,K,2020,1,0.1428,0.0,0.1428,0.1
Giorgio Tavecchio,Titans,K,2020,1,0.1428,0.0,0.1428,0.1
Tristan Vizcaino,49ers,K,2020,1,0.1428,0.0,0.1428,0.1
Justin Rohrwasser,Patriots,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Bertolet,Panthers,K,2020,1,0.1428,0.0,0.1428,0.1
Brett Maher,Commanders,K,2020,1,0.1428,0.0,0.1428,0.1
Matthew Wright,Steelers,K,2020,1,0.1428,0.0,0.1428,0.1
J.J. Molson,Chargers,K,2020,1,0.1428,0.0,0.1428,0.1
Sergio Castillo,Jets,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Russolino,Broncos,K,2020,1,0.1428,0.0,0.1428,0.1
Jon Brown,Jaguars,K,2020,1,0.1428,0.0,0.1428,0.1
Austin MacGinnis,Rams,K,2020,1,0.1428,0.0,0.1428,0.1
Brett Maher,Texans,K,2020,1,0.1428,0.0,0.1428,0.1
Taylor Bertolet,MIN/CAR,K,2020,1,0.1428,0.0,0.1428,0.1
