player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Davis Webb,Giants,QB,2022,1,0.321666,0.0,0.321666,0.2
Brad Kaaya,Lions,QB,2017,1,0.255,0.0,0.255,0.2
Taylor Heinicke,Patriots,QB,2017,1,0.255,0.0,0.255,0.2
Daniel Jones,Vikings,QB,2024,1,0.3834,0.0,0.3834,0.2
Will Grier,Cowboys,QB,2024,1,0.3834,0.0,0.3834,0.2
Tyler Huntley,Ravens,QB,2024,1,0.3834,0.0,0.3834,0.2
Feleipe Franks,Panthers,QB,2024,1,0.3834,0.0,0.3834,0.2
Tim Boyle,Dolphins,QB,2024,1,0.3834,0.0,0.3834,0.2
Feleipe Franks,Panthers,QB,2024,1,0.3834,0.0,0.3834,0.2
Tim Boyle,Dolphins,QB,2024,1,0.3834,0.0,0.3834,0.2
Mike White,Bills,QB,2024,1,0.3834,0.0,0.3834,0.2
David Fales,Bears,QB,2015,1,0.2125,0.0,0.2125,0.1
Bailey Zappe,Browns,QB,2025,1,0.402222,0.0,0.402222,0.1
Garrett Gilbert,Patriots,QB,2022,1,0.2998,0.0,0.2998,0.1
Brett Rypien,Bengals,QB,2025,1,0.396,0.0,0.396,0.1
Will Grier,Cowboys,QB,2025,1,0.396,0.0,0.396,0.1
Mike White,Panthers,QB,2025,1,0.396,0.0,0.396,0.1
Jeff Driskel,Cardinals,QB,2025,1,0.396,0.0,0.396,0.1
Mike White,Panthers,QB,2025,1,0.396,0.0,0.396,0.1
John Wolford,Vikings,QB,2025,1,0.396,0.0,0.396,0.1
Tyler Huntley,Ravens,QB,2025,1,0.396,0.0,0.396,0.1
Philip Rivers,Colts,QB,2025,1,0.396,0.0,0.396,0.1
Nate Sudfeld,49ers,QB,2021,1,0.2572,0.0,0.2572,0.1
Tyler Bray,Bears,QB,2020,1,0.278187,0.0,0.278187,0.1
Anthony Brown,Ravens,QB,2022,1,0.290001,0.0,0.290001,0.1
Josh Johnson,Broncos,QB,2022,1,0.288,0.0,0.288,0.1
Blake Bortles,Packers,QB,2021,1,0.252,0.0,0.252,0.1
Nathan Peterman,Raiders,QB,2021,1,0.252,0.0,0.252,0.1
Josh Johnson,Jets,QB,2021,1,0.252,0.0,0.252,0.1
Brian Hoyer,Patriots,QB,2021,1,0.252,0.0,0.252,0.1
Garrett Gilbert,Patriots,QB,2021,1,0.252,0.0,0.252,0.1
Blake Bortles,Saints,QB,2021,1,0.252,0.0,0.252,0.1
Sean Mannion,Vikings,QB,2021,1,0.252,0.0,0.252,0.1
Kevin Hogan,Titans,QB,2021,1,0.252,0.0,0.252,0.1
Nick Mullens,Browns,QB,2021,1,0.252,0.0,0.252,0.1
Matt Barkley,Falcons,QB,2021,1,0.252,0.0,0.252,0.1
Jeff Driskel,Texans,QB,2021,1,0.252,0.0,0.252,0.1
Kevin Hogan,Titans,QB,2021,1,0.252,0.0,0.252,0.1
Brett Hundley,Colts,QB,2021,1,0.252,0.0,0.252,0.1
DeShone Kizer,Titans,QB,2021,1,0.252,0.0,0.252,0.1
Matt Barkley,Titans,QB,2021,1,0.252,0.0,0.252,0.1
Brett Hundley,Colts,QB,2021,1,0.252,0.0,0.252,0.1
A.J. McCarron,Bengals,QB,2023,1,0.306222,0.0,0.306222,0.1
Davis Webb,Giants,QB,2022,1,0.283444,0.0,0.283444,0.1
Chris Streveler,Jets,QB,2022,1,0.283444,0.0,0.283444,0.1
Logan Woodside,Titans,QB,2022,1,0.283444,0.0,0.283444,0.1
Jacob Eason,Panthers,QB,2022,1,0.283444,0.0,0.283444,0.1
Tommy DeVito,Giants,QB,2023,1,0.305001,0.0,0.305001,0.1
Brett Hundley,Saints,QB,2022,1,0.2772,0.0,0.2772,0.1
Mike Glennon,Dolphins,QB,2022,1,0.2772,0.0,0.2772,0.1
Garrett Gilbert,Patriots,QB,2022,1,0.2772,0.0,0.2772,0.1
Josh Rosen,Vikings,QB,2022,1,0.2772,0.0,0.2772,0.1
Tim Boyle,Lions,QB,2022,1,0.2772,0.0,0.2772,0.1
Josh Rosen,Browns,QB,2022,1,0.2772,0.0,0.2772,0.1
Kevin Hogan,Titans,QB,2022,1,0.2772,0.0,0.2772,0.1
Brett Hundley,Ravens,QB,2022,1,0.2772,0.0,0.2772,0.1
Garrett Gilbert,Patriots,QB,2022,1,0.2772,0.0,0.2772,0.1
Mike Glennon,Dolphins,QB,2022,1,0.2772,0.0,0.2772,0.1
Brett Hundley,Ravens,QB,2022,1,0.2772,0.0,0.2772,0.1
Easton Stick,Falcons,QB,2025,1,0.3625,0.0,0.3625,0.1
Sam Ehlinger,Broncos,QB,2025,1,0.36,0.0,0.36,0.1
A.J. McCarron,Bengals,QB,2023,1,0.2898,0.0,0.2898,0.1
Will Grier,Patriots,QB,2023,1,0.2898,0.0,0.2898,0.1
Sean Mannion,Vikings,QB,2023,1,0.2898,0.0,0.2898,0.1
Trace McSorley,Bears,QB,2023,1,0.2898,0.0,0.2898,0.1
Matt Barkley,Giants,QB,2023,1,0.2898,0.0,0.2898,0.1
Trace McSorley,Steelers,QB,2023,1,0.2898,0.0,0.2898,0.1
Bailey Zappe,Browns,QB,2025,1,0.358611,0.0,0.358611,0.1
Ben DiNucci,Broncos,QB,2023,1,0.288666,0.0,0.288666,0.1
Matt Moore,Chiefs,QB,2020,1,0.253765,0.0,0.253765,0.1
B.J. Daniels,Seahawks,QB,2014,1,0.17,0.0,0.17,0.1
Zac Dysert,Broncos,QB,2014,1,0.17,0.0,0.17,0.1
Tyler Huntley,Ravens,QB,2020,1,0.252728,0.0,0.252728,0.1
Jake Browning,Bengals,QB,2022,1,0.262334,0.0,0.262334,0.1
Anthony Brown,Ravens,QB,2022,1,0.262334,0.0,0.262334,0.1
Tommy DeVito,Giants,QB,2023,1,0.275334,0.0,0.275334,0.1
Josh Woodrum,Ravens,QB,2017,1,0.204,0.0,0.204,0.1
Tyler Bray,Bears,QB,2018,1,0.2125,0.0,0.2125,0.1
Logan Thomas,Dolphins,QB,2015,1,0.17,0.0,0.17,0.1
John Wolford,Jaguars,QB,2024,1,0.3024,0.0,0.3024,0.1
Tim Boyle,Giants,QB,2024,1,0.3024,0.0,0.3024,0.1
Trevor Siemian,Titans,QB,2024,1,0.3024,0.0,0.3024,0.1
Will Grier,Eagles,QB,2024,1,0.3024,0.0,0.3024,0.1
Nathan Peterman,Falcons,QB,2024,1,0.3024,0.0,0.3024,0.1
C.J. Beathard,Dolphins,QB,2024,1,0.3024,0.0,0.3024,0.1
Logan Woodside,Bengals,QB,2024,1,0.3024,0.0,0.3024,0.1
Trevor Siemian,Titans,QB,2024,1,0.3024,0.0,0.3024,0.1
Tim Boyle,Giants,QB,2024,1,0.3024,0.0,0.3024,0.1
Brett Rypien,Vikings,QB,2024,1,0.3024,0.0,0.3024,0.1
Logan Woodside,Bengals,QB,2024,1,0.3024,0.0,0.3024,0.1
Trevor Siemian,Titans,QB,2024,1,0.3024,0.0,0.3024,0.1
Sean Clifford,Packers,QB,2024,1,0.301666,0.0,0.301666,0.1
Jaren Hall,Seahawks,QB,2024,1,0.301666,0.0,0.301666,0.1
Chris Streveler,Jets,QB,2022,1,0.245222,0.0,0.245222,0.1
Jacob Eason,Panthers,QB,2022,1,0.245222,0.0,0.245222,0.1
Logan Woodside,Titans,QB,2022,1,0.245222,0.0,0.245222,0.1
Davis Webb,Giants,QB,2022,1,0.245222,0.0,0.245222,0.1
Nate Sudfeld,49ers,QB,2021,1,0.2114,0.0,0.2114,0.1
Jordan Rodgers,Jaguars,QB,2013,3,0.42,5000.0,0.14,0.1
Tyler Huntley,Ravens,QB,2020,1,0.225246,0.0,0.225246,0.1
Jake Luton,Seahawks,QB,2021,1,0.206266,0.0,0.206266,0.1
Tyler Bray,Bears,QB,2019,1,0.2125,0.0,0.2125,0.1
Michael Pratt,Buccaneers,QB,2024,1,0.288334,0.0,0.288334,0.1
Sam Ehlinger,Broncos,QB,2025,1,0.315,0.0,0.315,0.1
Logan Woodside,Cardinals,QB,2025,1,0.315,0.0,0.315,0.1
Trevor Siemian,Titans,QB,2025,1,0.315,0.0,0.315,0.1
Brett Rypien,Colts,QB,2025,1,0.315,0.0,0.315,0.1
Kyle Trask,Falcons,QB,2025,1,0.315,0.0,0.315,0.1
C.J. Beathard,Lions,QB,2025,1,0.315,0.0,0.315,0.1
Logan Woodside,Steelers,QB,2025,1,0.315,0.0,0.315,0.1
Mike White,Bengals,QB,2025,1,0.315,0.0,0.315,0.1
Jeff Driskel,Raiders,QB,2025,1,0.315,0.0,0.315,0.1
Desmond Ridder,Vikings,QB,2025,1,0.315,0.0,0.315,0.1
Bailey Zappe,Browns,QB,2025,1,0.315,0.0,0.315,0.1
Desmond Ridder,Packers,QB,2025,1,0.315,0.0,0.315,0.1
Easton Stick,Falcons,QB,2025,1,0.315,0.0,0.315,0.1
Jake Browning,Bengals,QB,2022,1,0.234667,0.0,0.234667,0.1
Anthony Brown,Ravens,QB,2022,1,0.234667,0.0,0.234667,0.1
Ben DiNucci,Broncos,QB,2023,1,0.252333,0.0,0.252333,0.1
Trace McSorley,Ravens,QB,2021,1,0.203622,0.0,0.203622,0.1
Davis Webb,Bills,QB,2021,1,0.203622,0.0,0.203622,0.1
David Fales,Ravens,QB,2016,1,0.17,0.0,0.17,0.1
Tommy DeVito,Giants,QB,2023,1,0.245667,0.0,0.245667,0.1
Chris Oladokun,Chiefs,QB,2023,1,0.245667,0.0,0.245667,0.1
Mike White,Jets,QB,2019,1,0.204,0.0,0.204,0.1
Luke Falk,Jets,QB,2019,1,0.204,0.0,0.204,0.1
Brady Cook,Jets,QB,2025,1,0.301334,0.0,0.301334,0.1
Adrian Martinez,49ers,QB,2025,1,0.301334,0.0,0.301334,0.1
Jake Browning,Bengals,QB,2021,1,0.193067,0.0,0.193067,0.1
Jake Luton,Panthers,QB,2023,1,0.236111,0.0,0.236111,0.1
Sean Clifford,Packers,QB,2024,1,0.263333,0.0,0.263333,0.1
Jaren Hall,Seahawks,QB,2024,1,0.263333,0.0,0.263333,0.1
Josh McCown,Eagles,QB,2020,1,0.204,0.0,0.204,0.1
Cooper Rush,Cowboys,QB,2020,1,0.204,0.0,0.204,0.1
Matt Moore,Chiefs,QB,2020,1,0.204,0.0,0.204,0.1
Kevin Hogan,Bengals,QB,2020,1,0.204,0.0,0.204,0.1
Trevor Siemian,Saints,QB,2020,1,0.204,0.0,0.204,0.1
Alex Tanney,Giants,QB,2020,1,0.204,0.0,0.204,0.1
Joe Webb,Giants,QB,2020,1,0.204,0.0,0.204,0.1
DeShone Kizer,LV/TEN,QB,2020,1,0.204,0.0,0.204,0.1
Cooper Rush,DAL/NYG,QB,2020,1,0.204,0.0,0.204,0.1
Mike Glennon,Jaguars,QB,2020,1,0.204,0.0,0.204,0.1
Blake Bortles,Broncos,QB,2020,1,0.204,0.0,0.204,0.1
Trevor Siemian,Titans,QB,2020,1,0.204,0.0,0.204,0.1
David Fales,Jets,QB,2020,1,0.204,0.0,0.204,0.1
Drew Stanton,Buccaneers,QB,2020,1,0.204,0.0,0.204,0.1
Brandon Allen,Bengals,QB,2020,1,0.204,0.0,0.204,0.1
Kevin Hogan,Bengals,QB,2020,1,0.204,0.0,0.204,0.1
Joe Webb,Lions,QB,2020,1,0.204,0.0,0.204,0.1
Josh Johnson,49ers,QB,2020,1,0.204,0.0,0.204,0.1
Taylor Heinicke,Commanders,QB,2020,1,0.204,0.0,0.204,0.1
Reid Sinnett,Bengals,QB,2023,1,0.228333,0.0,0.228333,0.1
Michael Pratt,Buccaneers,QB,2024,1,0.256667,0.0,0.256667,0.1
Carter Bradley,Raiders,QB,2024,1,0.256667,0.0,0.256667,0.1
Jack Plummer,Panthers,QB,2024,1,0.256667,0.0,0.256667,0.1
Adrian Martinez,Jets,QB,2024,1,0.256667,0.0,0.256667,0.1
Tyler Huntley,Ravens,QB,2020,1,0.197764,0.0,0.197764,0.1
Steven Montez,Commanders,QB,2020,1,0.197764,0.0,0.197764,0.1
Hendon Hooker,Panthers,QB,2025,1,0.278222,0.0,0.278222,0.1
Clayton Tune,Packers,QB,2025,1,0.278222,0.0,0.278222,0.1
Carson Strong,Cardinals,QB,2022,1,0.207,0.0,0.207,0.1
Jake Luton,Saints,QB,2022,1,0.207,0.0,0.207,0.1
Chase Garbers,Raiders,QB,2022,1,0.207,0.0,0.207,0.1
Trace McSorley,Cardinals,QB,2022,1,0.207,0.0,0.207,0.1
Logan Woodside,Titans,QB,2022,1,0.207,0.0,0.207,0.1
Chris Oladokun,Chiefs,QB,2022,1,0.207,0.0,0.207,0.1
EJ Perry,Jaguars,QB,2022,1,0.207,0.0,0.207,0.1
Danny Etling,Packers,QB,2022,1,0.207,0.0,0.207,0.1
Case Cookus,Rams,QB,2022,1,0.207,0.0,0.207,0.1
Jacob Eason,SF/CAR,QB,2022,1,0.207,0.0,0.207,0.1
Anthony Brown,Ravens,QB,2022,1,0.207,0.0,0.207,0.1
Davis Webb,Giants,QB,2022,1,0.207,0.0,0.207,0.1
Jarrett Guarantano,Broncos,QB,2022,1,0.207,0.0,0.207,0.1
Chris Streveler,Jets,QB,2022,1,0.207,0.0,0.207,0.1
Reid Sinnett,Eagles,QB,2022,1,0.207,0.0,0.207,0.1
Jake Browning,Bengals,QB,2022,1,0.207,0.0,0.207,0.1
Jake Luton,Saints,QB,2022,1,0.207,0.0,0.207,0.1
James Morgan,Cardinals,QB,2022,1,0.207,0.0,0.207,0.1
Jake Luton,Saints,QB,2022,1,0.207,0.0,0.207,0.1
Kurt Benkert,49ers,QB,2022,1,0.207,0.0,0.207,0.1
Jake Fromm,Commanders,QB,2022,1,0.207,0.0,0.207,0.1
Kurt Benkert,49ers,QB,2022,1,0.207,0.0,0.207,0.1
Jarrett Guarantano,Cardinals,QB,2022,1,0.207,0.0,0.207,0.1
Steven Montez,Lions,QB,2022,1,0.207,0.0,0.207,0.1
Reid Sinnett,Dolphins,QB,2022,1,0.207,0.0,0.207,0.1
Davis Cheek,Panthers,QB,2022,1,0.207,0.0,0.207,0.1
Jarrett Guarantano,Broncos,QB,2022,1,0.207,0.0,0.207,0.1
Holton Ahlers,Seahawks,QB,2023,1,0.216,0.0,0.216,0.1
Kellen Mond,Colts,QB,2023,1,0.216,0.0,0.216,0.1
Shane Buechele,Bills,QB,2023,1,0.216,0.0,0.216,0.1
Nathan Rourke,Jaguars,QB,2023,1,0.216,0.0,0.216,0.1
Malik Cunningham,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
Alex McGough,Packers,QB,2023,1,0.216,0.0,0.216,0.1
Holton Ahlers,Seahawks,QB,2023,1,0.216,0.0,0.216,0.1
Jake Fromm,Commanders,QB,2023,1,0.216,0.0,0.216,0.1
Ben DiNucci,Broncos,QB,2023,1,0.216,0.0,0.216,0.1
Malik Cunningham,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
Jake Luton,Panthers,QB,2023,1,0.216,0.0,0.216,0.1
Chris Oladokun,Chiefs,QB,2023,1,0.216,0.0,0.216,0.1
Holton Ahlers,Seahawks,QB,2023,1,0.216,0.0,0.216,0.1
Reid Sinnett,Bengals,QB,2023,1,0.216,0.0,0.216,0.1
Max Duggan,Chargers,QB,2023,1,0.216,0.0,0.216,0.1
Jacob Eason,Giants,QB,2023,1,0.216,0.0,0.216,0.1
Malik Cunningham,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
Tanner Morgan,Vikings,QB,2023,1,0.216,0.0,0.216,0.1
Jake Luton,Panthers,QB,2023,1,0.216,0.0,0.216,0.1
Nathan Rourke,Jaguars,QB,2023,1,0.216,0.0,0.216,0.1
Tanner Morgan,Vikings,QB,2023,1,0.216,0.0,0.216,0.1
Ian Book,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
EJ Perry,Jaguars,QB,2023,1,0.216,0.0,0.216,0.1
Drew Plitt,Bengals,QB,2023,1,0.216,0.0,0.216,0.1
Tommy DeVito,Giants,QB,2023,1,0.216,0.0,0.216,0.1
Anthony Brown,Ravens,QB,2023,1,0.216,0.0,0.216,0.1
Dresser Winn,Rams,QB,2023,1,0.216,0.0,0.216,0.1
Bailey Zappe,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
Jake Luton,Panthers,QB,2023,1,0.216,0.0,0.216,0.1
Dresser Winn,Rams,QB,2023,1,0.216,0.0,0.216,0.1
Malik Cunningham,Patriots,QB,2023,1,0.216,0.0,0.216,0.1
Dresser Winn,Rams,QB,2023,1,0.216,0.0,0.216,0.1
Jacob Eason,Giants,QB,2023,1,0.216,0.0,0.216,0.1
Dresser Winn,Rams,QB,2023,1,0.216,0.0,0.216,0.1
Max Duggan,Chargers,QB,2023,1,0.216,0.0,0.216,0.1
Nick Mullens,49ers,QB,2018,1,0.17,0.0,0.17,0.1
DJ Uiagalelei,Chargers,QB,2025,1,0.267667,0.0,0.267667,0.1
Brady Cook,Jets,QB,2025,1,0.267667,0.0,0.267667,0.1
Connor Bazelak,Buccaneers,QB,2025,1,0.267667,0.0,0.267667,0.1
Adrian Martinez,49ers,QB,2025,1,0.267667,0.0,0.267667,0.1
Reid Sinnett,Dolphins,QB,2020,1,0.189364,0.0,0.189364,0.1
Jake Haener,Saints,QB,2025,1,0.265222,0.0,0.265222,0.1
Jake Luton,Seahawks,QB,2021,1,0.172133,0.0,0.172133,0.1
Brett Rypien,Broncos,QB,2021,1,0.1656,0.0,0.1656,0.1
Kenji Bahar,Ravens,QB,2021,1,0.1656,0.0,0.1656,0.1
Jordan Ta'amu,Panthers,QB,2021,1,0.1656,0.0,0.1656,0.1
Tyler Bray,49ers,QB,2021,1,0.1656,0.0,0.1656,0.1
James Morgan,Jets,QB,2021,1,0.1656,0.0,0.1656,0.1
Jake Luton,Seahawks,QB,2021,1,0.1656,0.0,0.1656,0.1
Reid Sinnett,Dolphins,QB,2021,1,0.1656,0.0,0.1656,0.1
Clayton Thorson,Giants,QB,2021,1,0.1656,0.0,0.1656,0.1
Davis Webb,Bills,QB,2021,1,0.1656,0.0,0.1656,0.1
Danny Etling,Packers,QB,2021,1,0.1656,0.0,0.1656,0.1
Jake Fromm,Bills,QB,2021,1,0.1656,0.0,0.1656,0.1
Kenji Bahar,Ravens,QB,2021,1,0.1656,0.0,0.1656,0.1
Brian Lewerke,Giants,QB,2021,1,0.1656,0.0,0.1656,0.1
Trace McSorley,Ravens,QB,2021,1,0.1656,0.0,0.1656,0.1
Clayton Thorson,Giants,QB,2021,1,0.1656,0.0,0.1656,0.1
Josh Love,Panthers,QB,2021,1,0.1656,0.0,0.1656,0.1
Jake Luton,Dolphins,QB,2021,1,0.1656,0.0,0.1656,0.1
James Morgan,Colts,QB,2021,1,0.1656,0.0,0.1656,0.1
Anthony Gordon,Broncos,QB,2021,1,0.1656,0.0,0.1656,0.1
Nate Sudfeld,49ers,QB,2021,1,0.1656,0.0,0.1656,0.1
James Morgan,Steelers,QB,2021,1,0.1656,0.0,0.1656,0.1
Kyle Sloter,Raiders,QB,2021,1,0.1656,0.0,0.1656,0.1
Jacob Dolegala,Dolphins,QB,2021,1,0.1656,0.0,0.1656,0.1
Danny Etling,Seahawks,QB,2021,1,0.1656,0.0,0.1656,0.1
Steven Montez,Lions,QB,2021,1,0.1656,0.0,0.1656,0.1
Chris Streveler,Ravens,QB,2021,1,0.1656,0.0,0.1656,0.1
Ben DiNucci,Cowboys,QB,2021,1,0.1656,0.0,0.1656,0.1
James Morgan,Panthers,QB,2021,1,0.1656,0.0,0.1656,0.1
Kyle Shurmur,Commanders,QB,2021,1,0.1656,0.0,0.1656,0.1
Ryan Willis,Bears,QB,2021,1,0.1656,0.0,0.1656,0.1
Danny Etling,Broncos,QB,2021,1,0.1656,0.0,0.1656,0.1
Jordan Ta'amu,Commanders,QB,2021,1,0.1656,0.0,0.1656,0.1
Kyle Lauletta,Jaguars,QB,2021,1,0.1656,0.0,0.1656,0.1
Shane Buechele,Chiefs,QB,2021,1,0.1656,0.0,0.1656,0.1
Kurt Benkert,Packers,QB,2021,1,0.1656,0.0,0.1656,0.1
Danny Etling,Jaguars,QB,2021,1,0.1656,0.0,0.1656,0.1
Jake Browning,Bengals,QB,2021,1,0.1656,0.0,0.1656,0.1
Davis Webb,Bills,QB,2019,1,0.17,0.0,0.17,0.1
Jake Browning,Vikings,QB,2019,1,0.17,0.0,0.17,0.1
Davis Webb,Bills,QB,2020,1,0.178518,0.0,0.178518,0.1
Skylar Thompson,Dolphins,QB,2024,1,0.225,0.0,0.225,0.1
Jack Plummer,Panthers,QB,2024,1,0.225,0.0,0.225,0.1
Emory Jones,Falcons,QB,2024,1,0.225,0.0,0.225,0.1
Austin Reed,Bears,QB,2024,1,0.225,0.0,0.225,0.1
Jaren Hall,Seahawks,QB,2024,1,0.225,0.0,0.225,0.1
Adrian Martinez,Jets,QB,2024,1,0.225,0.0,0.225,0.1
Tanner Mordecai,49ers,QB,2024,1,0.225,0.0,0.225,0.1
Jake Fromm,Lions,QB,2024,1,0.225,0.0,0.225,0.1
Sam Hartman,Commanders,QB,2024,1,0.225,0.0,0.225,0.1
Sean Clifford,Packers,QB,2024,1,0.225,0.0,0.225,0.1
John Rhys Plumlee,Seahawks,QB,2024,1,0.225,0.0,0.225,0.1
Anthony Brown,Bills,QB,2024,1,0.225,0.0,0.225,0.1
Kedon Slovis,Texans,QB,2024,1,0.225,0.0,0.225,0.1
Jason Bean,Colts,QB,2024,1,0.225,0.0,0.225,0.1
Chris Oladokun,Chiefs,QB,2024,1,0.225,0.0,0.225,0.1
Devin Leary,Ravens,QB,2024,1,0.225,0.0,0.225,0.1
John Rhys Plumlee,Jaguars,QB,2024,1,0.225,0.0,0.225,0.1
Desmond Ridder,Cardinals,QB,2024,1,0.225,0.0,0.225,0.1
EJ Perry,Jaguars,QB,2024,1,0.225,0.0,0.225,0.1
Ian Book,Eagles,QB,2024,1,0.225,0.0,0.225,0.1
Malik Cunningham,Ravens,QB,2024,1,0.225,0.0,0.225,0.1
Michael Pratt,Buccaneers,QB,2024,1,0.225,0.0,0.225,0.1
Bailey Zappe,Chiefs,QB,2024,1,0.225,0.0,0.225,0.1
Skylar Thompson,Dolphins,QB,2024,1,0.225,0.0,0.225,0.1
Jake Luton,Raiders,QB,2024,1,0.225,0.0,0.225,0.1
Carter Bradley,Raiders,QB,2024,1,0.225,0.0,0.225,0.1
Sam Hartman,Commanders,QB,2024,1,0.225,0.0,0.225,0.1
Ian Book,Eagles,QB,2024,1,0.225,0.0,0.225,0.1
Ben DiNucci,Saints,QB,2024,1,0.225,0.0,0.225,0.1
Clayton Thorson,Giants,QB,2020,1,0.172564,0.0,0.172564,0.1
Kurt Benkert,Falcons,QB,2020,1,0.170282,0.0,0.170282,0.1
Bryce Perkins,Rams,QB,2020,1,0.170282,0.0,0.170282,0.1
Steven Montez,Commanders,QB,2020,1,0.170282,0.0,0.170282,0.1
Mike White,Jets,QB,2020,1,0.167988,0.0,0.167988,0.1
Connor Bazelak,Buccaneers,QB,2025,1,0.234,0.0,0.234,0.1
Adrian Martinez,49ers,QB,2025,1,0.234,0.0,0.234,0.1
John Rhys Plumlee,Steelers,QB,2025,1,0.234,0.0,0.234,0.1
Garrett Greene,Buccaneers,QB,2025,1,0.234,0.0,0.234,0.1
Seth Henigan,Colts,QB,2025,1,0.234,0.0,0.234,0.1
Hunter Dekkers,Saints,QB,2025,1,0.234,0.0,0.234,0.1
Shane Buechele,Bills,QB,2025,1,0.234,0.0,0.234,0.1
Sean Clifford,Bengals,QB,2025,1,0.234,0.0,0.234,0.1
Adrian Martinez,49ers,QB,2025,1,0.234,0.0,0.234,0.1
Tommy Mellott,Saints,QB,2025,1,0.234,0.0,0.234,0.1
John Rhys Plumlee,Steelers,QB,2025,1,0.234,0.0,0.234,0.1
Seth Henigan,Jaguars,QB,2025,1,0.234,0.0,0.234,0.1
Kyle McCord,Eagles,QB,2025,1,0.234,0.0,0.234,0.1
Carter Bradley,Jaguars,QB,2025,1,0.234,0.0,0.234,0.1
Chris Oladokun,Chiefs,QB,2025,1,0.234,0.0,0.234,0.1
Hendon Hooker,Jets,QB,2025,1,0.234,0.0,0.234,0.1
Cam Miller,Raiders,QB,2025,1,0.234,0.0,0.234,0.1
Adrian Martinez,Jets,QB,2025,1,0.234,0.0,0.234,0.1
Brady Cook,Jets,QB,2025,1,0.234,0.0,0.234,0.1
Seth Henigan,Colts,QB,2025,1,0.234,0.0,0.234,0.1
Shane Buechele,Bills,QB,2025,1,0.234,0.0,0.234,0.1
John Rhys Plumlee,Steelers,QB,2025,1,0.234,0.0,0.234,0.1
Adrian Martinez,49ers,QB,2025,1,0.234,0.0,0.234,0.1
Jake Haener,Saints,QB,2025,1,0.234,0.0,0.234,0.1
Hunter Dekkers,Saints,QB,2025,1,0.234,0.0,0.234,0.1
Sam Hartman,Commanders,QB,2025,1,0.234,0.0,0.234,0.1
Clayton Tune,Packers,QB,2025,1,0.234,0.0,0.234,0.1
Hendon Hooker,Panthers,QB,2025,1,0.234,0.0,0.234,0.1
Kedon Slovis,Cardinals,QB,2025,1,0.234,0.0,0.234,0.1
Jake Haener,Saints,QB,2025,1,0.234,0.0,0.234,0.1
Hunter Dekkers,Saints,QB,2025,1,0.234,0.0,0.234,0.1
Hendon Hooker,Jets,QB,2025,1,0.234,0.0,0.234,0.1
Ben DiNucci,Broncos,QB,2025,1,0.234,0.0,0.234,0.1
DJ Uiagalelei,Chargers,QB,2025,1,0.234,0.0,0.234,0.1
Sean Clifford,Bengals,QB,2025,1,0.234,0.0,0.234,0.1
Chandler Harnish,Colts,QB,2013,1,0.102,0.0,0.102,0.1
Tyler Wilson,Raiders,QB,2013,1,0.102,0.0,0.102,0.1
Jordan Rodgers,Buccaneers,QB,2013,1,0.102,0.0,0.102,0.1
Austin Davis,Dolphins,QB,2013,1,0.102,0.0,0.102,0.1
B.J. Daniels,Seahawks,QB,2013,1,0.102,0.0,0.102,0.1
Greg McElroy,Bengals,QB,2013,1,0.102,0.0,0.102,0.1
Reid Sinnett,Dolphins,QB,2020,1,0.161882,0.0,0.161882,0.1
Brad Sorensen,Chargers,QB,2014,1,0.1071,0.0,0.1071,0.1
Ricky Stanzi,Texans,QB,2014,1,0.1071,0.0,0.1071,0.1
Case Keenum,Rams,QB,2014,1,0.1071,0.0,0.1071,0.1
David Fales,Bears,QB,2014,1,0.1071,0.0,0.1071,0.1
Chandler Harnish,Vikings,QB,2014,1,0.1071,0.0,0.1071,0.1
Brad Sorensen,Titans,QB,2014,1,0.1071,0.0,0.1071,0.1
Ryan Lindley,Chargers,QB,2014,1,0.1071,0.0,0.1071,0.1
Garrett Gilbert,Rams,QB,2014,1,0.1071,0.0,0.1071,0.1
Keith Wenning,Ravens,QB,2014,1,0.1071,0.0,0.1071,0.1
Garrett Gilbert,Patriots,QB,2014,1,0.1071,0.0,0.1071,0.1
Adam Weber,Broncos,QB,2011,1,0.0969,0.0,0.0969,0.1
Adam Weber,Buccaneers,QB,2012,1,0.0969,0.0,0.0969,0.1
Case Keenum,Texans,QB,2012,1,0.0969,0.0,0.0969,0.1
B.J. Coleman,Packers,QB,2012,1,0.0969,0.0,0.0969,0.1
Chandler Harnish,Colts,QB,2012,1,0.0969,0.0,0.0969,0.1
Brad Sorensen,Chargers,QB,2015,1,0.1122,0.0,0.1122,0.1
Ricky Stanzi,Lions,QB,2015,1,0.1122,0.0,0.1122,0.1
David Fales,Bears,QB,2015,1,0.1122,0.0,0.1122,0.1
Zac Dysert,Bills,QB,2015,1,0.1122,0.0,0.1122,0.1
Keith Wenning,Bengals,QB,2015,1,0.1122,0.0,0.1122,0.1
Zac Dysert,Texans,QB,2015,1,0.1122,0.0,0.1122,0.1
Brad Sorensen,Chargers,QB,2015,1,0.1122,0.0,0.1122,0.1
