player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Jaylen Mahoney,49ers,S,2024,3,2.838,0.035,0.946,0.4
Qwuantrezz Knight,Cardinals,S,2023,2,1.665,0.0,0.8325,0.4
Juanyeh Thomas,Cowboys,S,2023,2,1.665,0.0,0.8325,0.4
Benny Sapp III,Packers,S,2023,2,1.665,0.0,0.8325,0.4
Tyler Coyle,Cowboys,S,2023,2,1.665,0.0,0.8325,0.4
Alex Cook,Panthers,S,2023,2,1.665,0.0,0.8325,0.4
Trenton Thompson,Steelers,S,2023,2,1.665,0.0,0.8325,0.4
Qwuantrezz Knight,Cardinals,S,2023,2,1.665,0.0,0.8325,0.4
Michael Dowell,Bengals,S,2024,3,2.837,7000.0,0.945667,0.4
Jalyn Phillips,Chargers,S,2024,3,2.8365,6500.0,0.9455,0.4
Keaton Ellis,Titans,S,2024,3,2.835,5000.0,0.945,0.4
Lawrence Johnson,Saints,S,2024,3,2.835,0.025,0.945,0.4
Phalen Sanford,Raiders,S,2024,3,2.835,0.08,0.945,0.4
P.J. Jules,Bengals,S,2024,3,2.835,5000.0,0.945,0.4
Robert Kennedy,Chargers,S,2024,3,2.835,5000.0,0.945,0.4
Akeem Dent,Chargers,S,2024,3,2.835,5000.0,0.945,0.4
Triston Wade,Seahawks,S,2015,3,1.59,0.015,0.53,0.4
Dean Marlowe,Panthers,S,2015,3,1.59,0.015,0.53,0.4
Deshawn Gaddie Jr.,Panthers,S,2024,3,2.8325,2500.0,0.944167,0.4
Jordan Colbert,Dolphins,S,2024,3,2.832,2000.0,0.944,0.4
Jordan Toles,Ravens,S,2024,3,2.832,2000.0,0.944,0.4
Loren Strickland,Lions,S,2024,3,2.8315,5000.0,0.943833,0.4
Tre Jenkins,Jets,S,2024,3,2.8315,1500.0,0.943833,0.4
Arnold Tarpley III,Falcons,S,2024,3,2.83,0.0,0.943333,0.4
Chase Williams,Browns,S,2024,3,2.83,0.0,0.943333,0.4
DeShon Elliott,Ravens,S,2018,4,2.6178,0.1578,0.65445,0.4
Jammie Robinson,Lions,S,2025,1,1.03,0.0,1.03,0.4
Jerrick Reed,Seahawks,S,2025,1,1.03,0.0,1.03,0.4
Tanner McCalister,Jets,S,2025,1,1.03,0.0,1.03,0.4
J.T. Woods,Raiders,S,2025,1,1.03,0.0,1.03,0.4
Jerrick Reed,Titans,S,2025,1,1.03,0.0,1.03,0.4
Juanyeh Thomas,Cowboys,S,2025,1,1.03,0.0,1.03,0.4
J.T. Woods,Seahawks,S,2025,1,1.03,0.0,1.03,0.4
Kaevon Merriweather,Buccaneers,S,2025,1,1.03,0.0,1.03,0.4
Henry Black,Falcons,S,2025,1,1.03,0.0,1.03,0.4
Tanner McCalister,Broncos,S,2025,1,1.03,0.0,1.03,0.4
Jerrick Reed,Seahawks,S,2025,1,1.03,0.0,1.03,0.4
Brandon King,Patriots,S,2017,1,0.616,0.0,0.616,0.4
Anthony Harris,Vikings,S,2015,3,1.585,0.02,0.528333,0.4
Dezmen Southward,Panthers,S,2017,1,0.615,0.0,0.615,0.4
Earl Wolff,Colts,S,2017,1,0.615,0.0,0.615,0.4
Brandon King,Patriots,S,2017,1,0.615,0.0,0.615,0.4
Antone Exum,49ers,S,2017,1,0.615,0.0,0.615,0.4
Dezmen Southward,Panthers,S,2017,1,0.615,0.0,0.615,0.4
Ricardo Allen,Falcons,S,2017,1,0.615,0.0,0.615,0.4
Isaiah Johnson,Rams,S,2017,1,0.615,0.0,0.615,0.4
Cody Prewitt,Titans,S,2015,3,1.5825,7500.0,0.5275,0.4
Gordon Hill,Chargers,S,2015,3,1.581,6000.0,0.527,0.4
Anthony Jefferson,Bears,S,2015,3,1.58,5000.0,0.526667,0.4
Phillip Thomas,Bills,S,2016,2,1.14,0.0,0.57,0.4
Jonathan Dowling,Bills,S,2016,2,1.14,0.0,0.57,0.4
Kimario McFadden,Buccaneers,S,2016,2,1.14,0.0,0.57,0.4
Ronald Martin,Jets,S,2016,2,1.14,0.0,0.57,0.4
Eric Pinkins,Giants,S,2016,2,1.14,0.0,0.57,0.4
Ronald Martin,Colts,S,2016,2,1.14,0.0,0.57,0.4
Marcus Ball,49ers,S,2016,2,1.14,0.0,0.57,0.4
Christian Bryant,Cardinals,S,2016,2,1.14,0.0,0.57,0.4
Ed Reynolds,Browns,S,2016,2,1.14,0.0,0.57,0.4
Vinnie Sunseri,49ers,S,2016,2,1.14,0.0,0.57,0.4
Josh Jones,Jaguars,S,2019,2,1.38,0.0,0.69,0.4
Doug Middleton,Jaguars,S,2019,2,1.38,0.0,0.69,0.4
T.J. Green,Panthers,S,2019,2,1.38,0.0,0.69,0.4
Josh Jones,Cowboys,S,2019,2,1.38,0.0,0.69,0.4
Rontez Miles,Jets,S,2015,3,1.575,0.0,0.525,0.4
Deshazor Everett,Commanders,S,2015,3,1.575,0.0,0.525,0.4
Justin Halley,Giants,S,2015,3,1.575,0.0,0.525,0.4
Robenson Therezie,Saints,S,2015,3,1.575,0.0,0.525,0.4
Harold Jones-Quartey,Bears,S,2015,3,1.575,0.0,0.525,0.4
Brandon Person,Cardinals,S,2015,3,1.575,0.0,0.525,0.4
Robenson Therezie,Jets,S,2015,3,1.575,0.0,0.525,0.4
Ed Reynolds,Eagles,S,2015,3,1.575,0.0,0.525,0.4
Kurtis Drummond,Texans,S,2015,3,1.575,0.0,0.525,0.4
Anthony Harris,Vikings,S,2015,3,1.575,0.0,0.525,0.4
Anthony Levine,Ravens,S,2013,2,0.9,0.0,0.45,0.4
Michael Thomas,49ers,S,2013,2,0.9,0.0,0.45,0.4
Bradley McDougald,Chiefs,S,2013,2,0.9,0.0,0.45,0.4
Chris Banjo,Packers,S,2013,2,0.9,0.0,0.45,0.4
Michael Thomas,Dolphins,S,2013,2,0.9,0.0,0.45,0.4
Bradley McDougald,Buccaneers,S,2013,2,0.9,0.0,0.45,0.4
Jamarca Sanford,Vikings,S,2009,4,1.799275,0.049275,0.449819,0.4
Gervarrius Owens,Titans,S,2025,2,2.035,0.0,1.0175,0.4
Sanoussi Kane,Titans,S,2025,2,2.035,0.0,1.0175,0.4
Joshuah Bledsoe,Titans,S,2025,2,2.035,0.0,1.0175,0.4
Jaylin Simpson,Packers,S,2025,2,2.035,0.0,1.0175,0.4
Josh Barrett,NE/DEN,S,2010,1,0.47,0.0,0.47,0.4
Tanner McCalister,Broncos,S,2024,1,0.925,0.01,0.925,0.4
Rodney Clemons,Chiefs,S,2021,1,0.66,0.0,0.66,0.4
Jalen Elliott,Lions,S,2021,1,0.66,0.0,0.66,0.4
Jared Mayden,49ers,S,2021,1,0.66,0.0,0.66,0.4
Jordyn Peters,Giants,S,2021,1,0.66,0.0,0.66,0.4
Chris Cooper,Buccaneers,S,2021,1,0.66,0.0,0.66,0.4
Joshua Moon,Seahawks,S,2021,1,0.66,0.0,0.66,0.4
Jordyn Peters,Giants,S,2021,1,0.66,0.0,0.66,0.4
Chris Miller,Commanders,S,2021,1,0.66,0.0,0.66,0.4
John Battle,Steelers,S,2021,1,0.66,0.0,0.66,0.4
Eric Burrell,Saints,S,2021,1,0.66,0.0,0.66,0.4
Nigel Warrior,SEA/BAL,S,2021,1,0.66,0.0,0.66,0.4
Brian Cole II,Panthers,S,2021,1,0.66,0.0,0.66,0.4
Donald Rutledge,Cardinals,S,2021,1,0.66,0.0,0.66,0.4
Chris Johnson,Giants,S,2021,1,0.66,0.0,0.66,0.4
Malik Gant,Patriots,S,2021,1,0.66,0.0,0.66,0.4
Chris Miller,Cardinals,S,2021,1,0.66,0.0,0.66,0.4
Jalen Elliott,Lions,S,2021,1,0.66,0.0,0.66,0.4
Chris Edwards,49ers,S,2021,1,0.66,0.0,0.66,0.4
Matt Daniels,Chargers,S,2015,2,1.035,0.0,0.5175,0.4
Saquan Hampton,Saints,S,2019,4,2.715952,0.195952,0.678988,0.4
Mark LeGree,49ers,S,2012,1,0.87,0.0,0.435,0.4
Jaquan Johnson,Bills,S,2019,4,2.70434,0.18434,0.676085,0.4
L.J. McCray,Bills,S,2018,1,0.6355,5500.0,0.6355,0.4
Nate Meadors,Steelers,S,2024,1,0.915,0.0,0.915,0.4
Brady Breeze,Browns,S,2024,1,0.915,0.0,0.915,0.4
Nazeeh Johnson,Chiefs,S,2024,1,0.915,0.0,0.915,0.4
Jonathan Sutherland,Giants,S,2024,1,0.915,0.0,0.915,0.4
Jalen Elliott,Steelers,S,2024,1,0.915,0.0,0.915,0.4
Verone McKinley,Cardinals,S,2024,1,0.915,0.0,0.915,0.4
Kaevon Merriweather,Buccaneers,S,2024,1,0.915,0.0,0.915,0.4
Jalen Elliott,Steelers,S,2024,1,0.915,0.0,0.915,0.4
A.J. Finley,Chargers,S,2023,3,2.715,0.09,0.805,0.4
Maxen Hook,Eagles,S,2025,3,2.995,0.2,0.998333,0.4
Shaquan Loyal,Bengals,S,2025,3,2.995,0.03,0.998333,0.4
Robert McDaniel,Commanders,S,2025,3,2.995,0.18,0.998333,0.4
J.J. Roberts,Buccaneers,S,2025,3,2.995,0.3,0.998333,0.4
Marcus Epps,MIN/PHI,S,2019,4,2.688756,0.168756,0.672189,0.4
Alijah Clark,Cowboys,S,2025,3,2.99,0.259,0.996667,0.4
Sebastian Castro,Steelers,S,2025,3,2.99,0.025,0.996667,0.4
Wande Owens,Bills,S,2025,3,2.99,0.06,0.996667,0.4
Josh Ross,Vikings,S,2026,1,1.075,0.0,1.075,0.4
Loren Strickland,Lions,S,2026,1,1.075,0.0,1.075,0.4
Kendall Williamson,Chargers,S,2026,1,1.075,0.0,1.075,0.4
A.J. Finley,Seahawks,S,2026,1,1.075,0.0,1.075,0.4
Devon Key,Broncos,S,2026,1,1.075,0.0,1.075,0.4
Demani Richardson,Panthers,S,2026,1,1.075,0.0,1.075,0.4
Isaiah Stalbird,Saints,S,2026,1,1.075,0.0,1.075,0.4
Tanner McCalister,Chiefs,S,2026,1,1.075,0.0,1.075,0.4
Glendon Miller,Chiefs,S,2025,3,2.985,0.22,0.995,0.4
John Saunders,Dolphins,S,2025,3,2.985,0.12,0.995,0.4
Dean Clark,Jets,S,2025,3,2.985,0.16,0.995,0.4
Phillip Thomas,Dolphins,S,2015,1,0.51,0.0,0.51,0.4
Jonathan Dowling,Dolphins,S,2015,1,0.51,0.0,0.51,0.4
Trey Rucker,Commanders,S,2025,3,2.98,0.045,0.993333,0.4
Makari Paige,Giants,S,2025,3,2.98,0.165,0.993333,0.4
Tysheem Johnson,Bears,S,2025,3,2.98,0.105,0.993333,0.4
Jack Henderson,Panthers,S,2025,3,2.98,0.3,0.993333,0.4
Mike Smith Jr.,Cowboys,S,2025,3,2.98,0.19,0.993333,0.4
Nate Valcarcel,Rams,S,2025,3,2.98,0.015,0.993333,0.4
Dexter McCoil,49ers,S,2018,1,0.63,0.0,0.63,0.4
Jordan Lucas,Dolphins,S,2018,1,0.63,0.0,0.63,0.4
Darian Thompson,Cowboys,S,2018,1,0.63,0.0,0.63,0.4
Jordan Lucas,Chiefs,S,2018,1,0.63,0.0,0.63,0.4
Tyvis Powell,49ers,S,2018,1,0.63,0.0,0.63,0.4
Darian Thompson,Cowboys,S,2018,1,0.63,0.0,0.63,0.4
Sharrod Neasman,Saints,S,2018,1,0.63,0.0,0.63,0.4
Dezmen Southward,Panthers,S,2018,1,0.63,0.0,0.63,0.4
Corey Moore,HOU/IND,S,2018,1,0.63,0.0,0.63,0.4
Curtis Riley,Giants,S,2018,1,0.63,0.0,0.63,0.4
Erik Harris,Raiders,S,2018,1,0.63,0.0,0.63,0.4
Andrew Adams,Buccaneers,S,2018,1,0.63,0.0,0.63,0.4
T.J. Green,Seahawks,S,2018,1,0.63,0.0,0.63,0.4
Kurt Coleman,Eagles,S,2010,4,1.833368,0.043368,0.458342,0.4
Malik Verdon,Falcons,S,2025,3,2.975,0.244,0.991667,0.4
Elliott Davison,Saints,S,2025,3,2.975,0.03,0.991667,0.4
Jordan Polk,Patriots,S,2025,3,2.975,0.045,0.991667,0.4
Ladarius Tennison,Colts,S,2025,3,2.975,0.01,0.991667,0.4
Malik Dixon-Williams,Rams,S,2025,3,2.975,0.01,0.991667,0.4
Donovan McMillon,Browns,S,2025,3,2.975,0.21,0.991667,0.4
Zion Childress,Cowboys,S,2025,3,2.975,0.135,0.991667,0.4
Major Burns,Bears,S,2025,3,2.975,0.01,0.991667,0.4
Trevian Thomas,Panthers,S,2025,3,2.975,0.085,0.991667,0.4
Ian Kennelly,Lions,S,2025,3,2.975,0.04,0.991667,0.4
Isaac Gifford,Panthers,S,2025,3,2.975,0.244,0.991667,0.4
Josh Minkins,Patriots,S,2025,3,2.973,0.058,0.991,0.4
Keondre Jackson,Ravens,S,2025,3,2.9725,7500.0,0.990833,0.4
Trey Washington,Colts,S,2025,3,2.972,7000.0,0.990667,0.4
Mishael Powell,Vikings,S,2025,3,2.97,0.055,0.99,0.4
Jaylen Jones,Chargers,S,2025,3,2.97,5000.0,0.99,0.4
Sergio Brown,NE/IND,S,2010,4,1.828835,0.038835,0.457209,0.4
Tommy McCormick,Giants,S,2025,3,2.9675,2500.0,0.989167,0.4
Max Hurleman,Steelers,S,2025,3,2.967,2000.0,0.989,0.4
Stevie Brown,Raiders,S,2010,4,1.82775,0.03775,0.456938,0.4
Shilo Sanders,Buccaneers,S,2025,3,2.966572,1572.0,0.988857,0.4
Cam'Ron Silmon-Craig,Jaguars,S,2025,3,2.9665,1500.0,0.988833,0.4
Desmond Igbinosun,Ravens,S,2025,3,2.966,1000.0,0.988667,0.4
Major Williams,Chiefs,S,2025,3,2.965,0.0,0.988333,0.4
DK Kaufman,Seahawks,S,2025,3,2.965,0.0,0.988333,0.4
Jerrin Thompson,Titans,S,2025,3,2.965,0.0,0.988333,0.4
Will Brooks,Chiefs,S,2025,3,2.965,0.0,0.988333,0.4
Tra Fluellen,Saints,S,2025,3,2.965,0.0,0.988333,0.4
Tanner Ingle,Rams,S,2026,2,2.125,0.0,1.0625,0.4
Julius Wood,Cowboys,S,2026,2,2.125,0.0,1.0625,0.4
Zion Childress,Cowboys,S,2026,2,2.125,0.0,1.0625,0.4
Marcus Banks,Buccaneers,S,2026,2,2.125,0.0,1.0625,0.4
Omar Brown,Dolphins,S,2026,2,2.125,0.0,1.0625,0.4
Andre' Sam,Eagles,S,2026,2,2.125,0.0,1.0625,0.4
Donovan Wilson,Cowboys,S,2019,4,2.64784,0.12784,0.66196,0.4
P.J. Locke,Broncos,S,2020,2,1.39,0.0,0.695,0.4
Grayland Arnold,Eagles,S,2020,2,1.39,0.0,0.695,0.4
Antoine Brooks,Steelers,S,2020,2,1.39,0.0,0.695,0.4
Juju Hughes,Rams,S,2020,2,1.39,0.0,0.695,0.4
Jovante Moffatt,Browns,S,2020,2,1.39,0.0,0.695,0.4
J.R. Reed,Rams,S,2020,2,1.39,0.0,0.695,0.4
Juju Hughes,Lions,S,2020,2,1.39,0.0,0.695,0.4
Henry Black,Packers,S,2020,2,1.39,0.0,0.695,0.4
Nate Holley,Dolphins,S,2020,2,1.39,0.0,0.695,0.4
Elijah Riley,Eagles,S,2020,2,1.39,0.0,0.695,0.4
Elijah Campbell,Jets,S,2020,2,1.39,0.0,0.695,0.4
Grayland Arnold,Eagles,S,2020,2,1.39,0.0,0.695,0.4
Bobby Price,Lions,S,2020,2,1.39,0.0,0.695,0.4
Elijah Campbell,Dolphins,S,2020,2,1.39,0.0,0.695,0.4
Kenny Robinson,Panthers,S,2020,2,1.39,0.0,0.695,0.4
Jonathan Owens,Texans,S,2020,2,1.39,0.0,0.695,0.4
Tyvis Powell,Seahawks,S,2016,3,1.632,0.012,0.544,0.4
DeAndre Houston-Carson,Bears,S,2017,2,1.17,0.0,0.585,0.4
Kurtis Drummond,Texans,S,2017,1,1.17,0.0,0.585,0.4
Jamoris Slaughter,Browns,S,2014,2,0.93,0.0,0.465,0.3
Ahmad Dixon,Vikings,S,2014,2,0.93,0.0,0.465,0.3
Daniel Sorensen,Chiefs,S,2014,2,0.93,0.0,0.465,0.3
Phillip Thomas,Commanders,S,2014,2,0.93,0.0,0.465,0.3
Matthias Farley,Colts,S,2016,3,1.628,8000.0,0.542667,0.3
Kavon Frazier,Cowboys,S,2016,4,2.170356,0.100356,0.542589,0.3
Brian Randolph,Rams,S,2016,3,1.627,0.0125,0.5425,0.3
Andrew Williamson,Colts,S,2016,3,1.6255,5500.0,0.541833,0.3
Rafael Bush,NO/DEN,S,2011,2,0.84,0.0,0.42,0.3
Tracy Howard,Jaguars,S,2016,3,1.625,0.01,0.541668,0.3
Jarrod Wilson,Jaguars,S,2016,3,1.625,0.02,0.541667,0.3
Briean Boddy-Calhoun,Browns,S,2016,3,1.625,5000.0,0.541667,0.3
Kentrell Brice,Packers,S,2016,3,1.622,2000.0,0.540667,0.3
Geno Matias-Smith,Commanders,S,2016,3,1.62,0.0,0.54,0.3
A.J. Stamps,Browns,S,2016,3,1.62,0.0,0.54,0.3
Blake Countess,Rams,S,2016,3,1.62,0.0,0.54,0.3
Alden Darby,Colts,S,2016,2,0.99,0.0,0.54,0.3
Andrew Adams,Giants,S,2016,3,1.62,0.0,0.54,0.3
Traveon Henry,Buccaneers,S,2016,3,1.62,0.0,0.54,0.3
Dexter McCoil,49ers,S,2016,3,1.62,0.0,0.54,0.3
Chris Edwards,Raiders,S,2016,3,1.62,0.0,0.54,0.3
Jamal Golden,Saints,S,2016,3,1.62,0.0,0.54,0.3
Rohan Gaines,Rams,S,2016,3,1.62,0.0,0.54,0.3
Tevin Carter,Commanders,S,2016,3,1.62,0.0,0.54,0.3
Marwin Evans,Packers,S,2016,3,1.62,0.0,0.54,0.3
LaMarcus Brutus,Titans,S,2016,3,1.62,0.0,0.54,0.3
Jered Bell,49ers,S,2016,3,1.62,0.0,0.54,0.3
Dexter McCoil,Chargers,S,2016,3,1.62,0.0,0.54,0.3
Erik Harris,Saints,S,2016,3,1.62,0.0,0.54,0.3
Antonio Glover,Broncos,S,2016,3,1.62,0.0,0.54,0.3
Maurice Smith,Commanders,S,2019,2,1.305,0.0,0.6525,0.3
Kenny Ladler,Commanders,S,2019,2,1.305,0.0,0.6525,0.3
Ja'Qurious Conley,Buccaneers,S,2026,3,3.13,0.18,1.043333,0.3
Austin Brown,Colts,S,2026,3,3.125,0.2725,1.041667,0.3
Kapena Gushiken,Eagles,S,2026,3,3.125,0.2725,1.041667,0.3
Maximus Pulley,Eagles,S,2026,3,3.125,0.05,1.041667,0.3
Malik Spencer,Commanders,S,2026,3,3.125,0.15,1.041667,0.3
Silas Walters,Ravens,S,2026,3,3.125,0.05,1.041667,0.3
Devin Neal,Jaguars,S,2026,3,3.121,0.231,1.040333,0.3
Skyler Thomas,Bears,S,2026,3,3.12,0.22,1.04,0.3
Isaiah Nwokobia,Bengals,S,2026,3,3.12,0.02,1.04,0.3
Nick Andersen,Rams,S,2026,3,3.12,0.02,1.04,0.3
Xavier Nwankpa,Chiefs,S,2026,3,3.12,0.2675,1.04,0.3
DeShon Singleton,Chiefs,S,2026,3,3.12,0.2675,1.04,0.3
Bishop Fitzgerald,Titans,S,2026,3,3.12,0.2675,1.04,0.3
Tanner Wall,Raiders,S,2026,3,3.118,0.088,1.039333,0.3
Nick Scott,Rams,S,2019,4,2.597328,0.077328,0.649332,0.3
Devin Grant,Chargers,S,2026,3,3.11,0.01,1.036667,0.3
Parker Robertson,Broncos,S,2026,3,3.11,0.035,1.036667,0.3
Jalen Stroman,49ers,S,2026,3,3.11,0.06,1.036667,0.3
Wydett Williams Jr.,Cardinals,S,2026,3,3.11,0.11,1.036667,0.3
Jacob Thomas,Vikings,S,2026,3,3.11,0.16,1.036667,0.3
Murvin Kenion II,Packers,S,2026,3,3.11,0.01,1.036667,0.3
Noah Avinger,Chargers,S,2026,3,3.108,8000.0,1.036,0.3
Kendall Williamson,Chargers,S,2025,1,0.96,0.0,0.96,0.3
Jaylin Simpson,Packers,S,2025,1,0.96,0.0,0.96,0.3
Jaylen Mahoney,49ers,S,2025,1,0.96,0.0,0.96,0.3
Jason Taylor II,Chiefs,S,2025,1,0.96,0.0,0.96,0.3
Quindell Johnson,49ers,S,2025,1,0.96,0.0,0.96,0.3
Jaylen Mahoney,49ers,S,2025,1,0.96,0.0,0.96,0.3
Quindell Johnson,Steelers,S,2025,1,0.96,0.0,0.96,0.3
Loren Strickland,Lions,S,2025,1,0.96,0.0,0.96,0.3
Millard Bradford,Saints,S,2025,1,0.96,0.0,0.96,0.3
Devon Key,Broncos,S,2025,1,0.96,0.0,0.96,0.3
Alex Cook,Bears,S,2025,1,0.96,0.0,0.96,0.3
Omar Brown,Packers,S,2025,1,0.96,0.0,0.96,0.3
Benny Sapp III,Falcons,S,2025,1,0.96,0.0,0.96,0.3
Gervarrius Owens,Vikings,S,2025,1,0.96,0.0,0.96,0.3
Millard Bradford,Bears,S,2025,1,0.96,0.0,0.96,0.3
Joshuah Bledsoe,Steelers,S,2025,1,0.96,0.0,0.96,0.3
Loren Strickland,Lions,S,2025,1,0.96,0.0,0.96,0.3
Alex Cook,Bears,S,2025,1,0.96,0.0,0.96,0.3
Devin Lafayette,Raiders,S,2026,3,3.105,0.016,1.035,0.3
Louis Moore,Dolphins,S,2026,3,3.105,5000.0,1.035,0.3
Zion Washington,Browns,S,2026,3,3.105,5000.0,1.035,0.3
Daylan Carnell,Steelers,S,2026,3,3.105,5000.0,1.035,0.3
Jaylin Simpson,Jets,S,2024,2,1.755,0.0,0.8775,0.3
Brandon Hill,Texans,S,2024,2,1.755,0.0,0.8775,0.3
Isaiah Stalbird,Saints,S,2024,2,1.755,0.0,0.8775,0.3
Tanner Ingle,Rams,S,2024,2,1.755,0.0,0.8775,0.3
Demani Richardson,Panthers,S,2024,2,1.755,0.0,0.8775,0.3
Kendell Brooks,Titans,S,2024,2,1.755,0.0,0.8775,0.3
Tucker Large,Eagles,S,2026,3,3.1,0.08,1.033333,0.3
Peter Manuma,Patriots,S,2026,3,3.1,0.0,1.033333,0.3
Wyett Ekeler,Colts,S,2026,3,3.1,0.0,1.033333,0.3
JahQuez Robinson,Ravens,S,2026,3,3.1,0.0,1.033333,0.3
Larry Worth III,49ers,S,2026,3,3.1,0.0,1.033333,0.3
Marlen Sewell,Chiefs,S,2026,3,3.1,0.0,1.033333,0.3
Devyn Perkins,Raiders,S,2026,3,3.1,0.0,1.033333,0.3
Marwin Evans,Seahawks,S,2019,1,0.645,0.0,0.645,0.3
Obi Melifonwu,Patriots,S,2019,1,0.645,0.0,0.645,0.3
Charles Washington,Lions,S,2019,1,0.645,0.0,0.645,0.3
Dymonte Thomas,Broncos,S,2019,1,0.645,0.0,0.645,0.3
Isaiah Johnson,Buccaneers,S,2019,1,0.645,0.0,0.645,0.3
T.J. Green,Saints,S,2019,1,0.645,0.0,0.645,0.3
Doug Middleton,Dolphins,S,2019,1,0.645,0.0,0.645,0.3
Jordan Dangerfield,Steelers,S,2019,1,0.645,0.0,0.645,0.3
Shalom Luani,Chargers,S,2019,1,0.645,0.0,0.645,0.3
Ronald Martin,Falcons,S,2019,1,0.645,0.0,0.645,0.3
Jermaine Whitehead,Browns,S,2019,1,0.645,0.0,0.645,0.3
Charles Washington,Cardinals,S,2019,1,0.645,0.0,0.645,0.3
Brandon Wilson,Bengals,S,2019,1,0.645,0.0,0.645,0.3
Adrian Colbert,Seahawks,S,2019,1,0.645,0.0,0.645,0.3
Harold Jones-Quartey,Chiefs,S,2019,1,0.645,0.0,0.645,0.3
Adrian Colbert,Dolphins,S,2019,1,0.645,0.0,0.645,0.3
Shalom Luani,Seahawks,S,2019,1,0.645,0.0,0.645,0.3
Montrel Meander,Browns,S,2020,1,0.675,0.0,0.675,0.3
Jake Gervase,Rams,S,2020,1,0.675,0.0,0.675,0.3
Trayvon Henderson,Bengals,S,2020,1,0.675,0.0,0.675,0.3
Dallin Leavitt,Raiders,S,2020,1,0.675,0.0,0.675,0.3
Kai Nacua,49ers,S,2020,1,0.675,0.0,0.675,0.3
Dallin Leavitt,Raiders,S,2020,1,0.675,0.0,0.675,0.3
Rolan Milligan,Colts,S,2020,1,0.675,0.0,0.675,0.3
Chris Cooper,Buccaneers,S,2022,1,0.705,0.0,0.705,0.3
Brad Hawkins,Patriots,S,2022,1,0.705,0.0,0.705,0.3
Trenton Thompson,Giants,S,2022,1,0.705,0.0,0.705,0.3
Javon Hagan,Cardinals,S,2022,1,0.705,0.0,0.705,0.3
Devon Key,Chiefs,S,2022,1,0.705,0.0,0.705,0.3
Donovan Stiner,Steelers,S,2022,1,0.705,0.0,0.705,0.3
Luther Kirk,ATL/CLE,S,2022,1,0.705,0.0,0.705,0.3
Jack Koerner,Saints,S,2022,1,0.705,0.0,0.705,0.3
Michael Joseph,Bears,S,2022,1,0.705,0.0,0.705,0.3
Innis Gaines,Packers,S,2022,1,0.705,0.0,0.705,0.3
De'Vante Cross,Packers,S,2022,1,0.705,0.0,0.705,0.3
Micah Abernathy,Packers,S,2022,1,0.705,0.0,0.705,0.3
Jon Alexander,Bears,S,2022,1,0.705,0.0,0.705,0.3
Kenny Ladler,Commanders,S,2018,2,1.2,0.0,0.6,0.3
Tracy Howard,Dolphins,S,2018,2,1.2,0.0,0.6,0.3
Dean Marlowe,Bills,S,2018,2,1.2,0.0,0.6,0.3
Kenny Ladler,WAS/NYG,S,2018,2,1.2,0.0,0.6,0.3
Michael Tyson,Texans,S,2018,2,1.2,0.0,0.6,0.3
James Sample,Commanders,S,2018,2,1.2,0.0,0.6,0.3
Michael Tyson,Packers,S,2018,2,1.2,0.0,0.6,0.3
Maurice Smith,Dolphins,S,2018,2,1.2,0.0,0.6,0.3
Vinnie Sunseri,Patriots,S,2016,1,0.525,0.0,0.525,0.3
Keenan Lambert,Seahawks,S,2016,1,0.525,0.0,0.525,0.3
Sean Baker,Browns,S,2016,1,0.525,0.0,0.525,0.3
Ricardo Allen,Falcons,S,2016,1,0.525,0.0,0.525,0.3
Christian Bryant,Rams,S,2015,2,0.96,0.0,0.48,0.3
Ed Reynolds,Eagles,S,2015,2,0.96,0.0,0.48,0.3
Christian Bryant,Rams,S,2015,2,0.96,0.0,0.48,0.3
Dion Bailey,Jets,S,2015,2,0.96,0.0,0.48,0.3
Terrance Parks,Texans,S,2015,2,0.96,0.0,0.48,0.3
Christian Bryant,Rams,S,2015,2,0.96,0.0,0.48,0.3
Orion Stewart,Broncos,S,2017,3,1.6775,0.0125,0.559166,0.3
Jordan Sterns,Chiefs,S,2017,3,1.675,0.01,0.558333,0.3
Maurice Smith,Dolphins,S,2017,3,1.6735,8500.0,0.557833,0.3
Lorenzo Jerome,49ers,S,2017,3,1.6735,0.016,0.557833,0.3
Devin Chappell,Chiefs,S,2017,3,1.673,8000.0,0.557667,0.3
Patrick McMorris,49ers,S,2026,1,1.005,0.0,1.005,0.3
Qwuantrezz Knight,Commanders,S,2026,1,1.005,0.0,1.005,0.3
Gervarrius Owens,Bears,S,2026,1,1.005,0.0,1.005,0.3
Dominique Hampton,Bears,S,2026,1,1.005,0.0,1.005,0.3
Patrick McMorris,Giants,S,2026,1,1.005,0.0,1.005,0.3
Trey Washington,Colts,S,2026,1,1.005,0.0,1.005,0.3
Cam'Ron Silmon-Craig,Jaguars,S,2026,1,1.005,0.0,1.005,0.3
John Saunders,Patriots,S,2026,1,1.005,0.0,1.005,0.3
P.J. Jules,Bengals,S,2026,1,1.005,0.0,1.005,0.3
Malik Smith,Texans,S,2017,3,1.6715,6500.0,0.557167,0.3
Devon Key,Broncos,S,2023,1,0.75,0.0,0.75,0.3
Trenton Thompson,Steelers,S,2023,1,0.75,0.0,0.75,0.3
Yusuf Corker,Bengals,S,2023,1,0.75,0.0,0.75,0.3
Trenton Thompson,Giants,S,2023,1,0.75,0.0,0.75,0.3
