player_name,espn_id,team,position,season,category,fetched_at,GP,BIG,YDS/G,FUM,LST,FD,RUSH_YDS,RUSH_TD,RUSH_AVG,CAR,RUSH_LNG
Jonnu Smith,3054212,NE,TE,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,2.5,0.0,0.0,2.0,40.0,0.0,4.4,9.0,9.0
Anthony Schwartz,4371986,CLE,WR,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,2.8,0.0,0.0,4.0,39.0,0.0,6.5,6.0,17.0
Colt McCoy,13199,ARI,QB,2021,rushing,2026-07-03T11:39:58.990501,8.0,0.0,4.6,2.0,0.0,6.0,37.0,0.0,1.7,22.0,11.0
J.J. Taylor,4039607,NE,RB,2021,rushing,2026-07-03T11:39:58.990501,5.0,0.0,7.4,0.0,0.0,3.0,37.0,2.0,1.9,19.0,15.0
Robbie Chosen,2574808,CAR,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,1.0,2.1,0.0,0.0,1.0,36.0,0.0,12.0,3.0,30.0
Kalen Ballage,3128774,PIT,RB,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,2.1,0.0,0.0,2.0,36.0,0.0,3.0,12.0,13.0
Mike Boone,3139033,DEN,RB,2021,rushing,2026-07-03T11:39:58.990501,8.0,0.0,4.4,0.0,0.0,2.0,35.0,0.0,8.8,4.0,16.0
Jalen Guyton,3932430,LAC,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,1.0,2.1,1.0,0.0,2.0,34.0,0.0,4.9,7.0,21.0
C.J. Ham,4012556,MIN,FB,2021,rushing,2026-07-03T11:39:58.990501,17.0,1.0,2.0,0.0,0.0,3.0,34.0,0.0,4.9,7.0,30.0
Mike Glennon,15837,NYG,QB,2021,rushing,2026-07-03T11:39:58.990501,6.0,0.0,5.5,2.0,0.0,2.0,33.0,1.0,4.7,7.0,13.0
Jonathan Ward,4039274,ARI,RB,2021,rushing,2026-07-03T11:39:58.990501,13.0,0.0,2.5,0.0,0.0,3.0,33.0,0.0,3.7,9.0,7.0
Allen Lazard,3128390,GB,WR,2021,rushing,2026-07-03T11:39:58.990501,15.0,0.0,2.1,0.0,0.0,2.0,32.0,0.0,10.7,3.0,14.0
Freddie Swain,4034950,SEA,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.9,0.0,0.0,2.0,32.0,0.0,6.4,5.0,11.0
Darnell Mooney,4040655,CHI,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.9,0.0,0.0,2.0,32.0,1.0,5.3,6.0,15.0
Ashton Dulin,4061956,IND,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,1.0,1.9,0.0,0.0,1.0,32.0,0.0,10.7,3.0,37.0
Jalen Reagor,4241802,PHI,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.9,0.0,0.0,3.0,32.0,0.0,3.2,10.0,12.0
Emmanuel Sanders,13295,BUF,WR,2021,rushing,2026-07-03T11:39:58.990501,14.0,1.0,2.2,0.0,0.0,2.0,31.0,0.0,15.5,2.0,24.0
Keith Smith,17315,ATL,FB,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.8,0.0,0.0,3.0,31.0,0.0,3.4,9.0,8.0
La'Mical Perine,4034952,NYJ,RB,2021,rushing,2026-07-03T11:39:58.990501,4.0,0.0,7.8,0.0,0.0,1.0,31.0,0.0,3.9,8.0,14.0
Deon Jackson,4240455,IND,RB,2021,rushing,2026-07-03T11:39:58.990501,9.0,0.0,3.4,0.0,0.0,2.0,31.0,1.0,2.4,13.0,10.0
Josh Johnson,11394,BAL/NYJ,QB,2021,rushing,2026-07-03T11:39:58.990501,4.0,0.0,7.0,2.0,0.0,1.0,28.0,0.0,3.1,9.0,11.0
Kalif Raymond,2973405,DET,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.8,0.0,0.0,2.0,28.0,0.0,7.0,4.0,13.0
C.J. Moore,3128745,DET,S,2021,rushing,2026-07-03T11:39:58.990501,17.0,1.0,1.6,0.0,0.0,1.0,28.0,0.0,28.0,1.0,28.0
Jordan Love,4036378,GB,QB,2021,rushing,2026-07-03T11:39:58.990501,6.0,0.0,4.5,1.0,0.0,1.0,27.0,0.0,2.3,12.0,10.0
Michael Burton,2515270,KC,FB,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.6,0.0,0.0,8.0,26.0,1.0,3.3,8.0,7.0
Mitchell Trubisky,3039707,BUF,QB,2021,rushing,2026-07-03T11:39:58.990501,6.0,1.0,4.0,0.0,0.0,3.0,24.0,1.0,1.8,13.0,22.0
Demetric Felton,4035826,CLE,RB,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.5,0.0,0.0,0.0,24.0,0.0,3.4,7.0,12.0
Greg Dortch,4037235,ARI,WR,2021,rushing,2026-07-03T11:39:58.990501,5.0,1.0,4.8,0.0,0.0,1.0,24.0,0.0,24.0,1.0,24.0
Jason Cabinda,3116158,DET,FB,2021,rushing,2026-07-03T11:39:58.990501,14.0,1.0,1.6,0.0,0.0,2.0,23.0,0.0,7.7,3.0,21.0
Case Keenum,15168,CLE,QB,2021,rushing,2026-07-03T11:39:58.990501,7.0,0.0,3.1,0.0,0.0,6.0,22.0,0.0,1.8,12.0,10.0
Kyle Juszczyk,16002,SF,FB,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.3,0.0,0.0,3.0,22.0,1.0,2.8,8.0,6.0
Tyler Boyd,3045144,CIN,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.4,0.0,0.0,1.0,22.0,0.0,11.0,2.0,14.0
Tavon Austin,15786,JAX,WR,2021,rushing,2026-07-03T11:39:58.990501,13.0,0.0,1.6,0.0,0.0,1.0,21.0,0.0,7.0,3.0,8.0
Brandin Cooks,16731,HOU,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.3,0.0,0.0,1.0,21.0,0.0,10.5,2.0,16.0
Zach Pascal,2978109,IND,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.3,0.0,0.0,0.0,21.0,0.0,10.5,2.0,12.0
Gardner Minshew II,4038524,PHI,QB,2021,rushing,2026-07-03T11:39:58.990501,4.0,0.0,5.3,0.0,0.0,2.0,21.0,0.0,2.3,9.0,9.0
Alex Armah,4212884,WSH/NO,RB,2021,rushing,2026-07-03T11:39:58.990501,11.0,0.0,1.9,0.0,0.0,4.0,21.0,0.0,4.2,5.0,9.0
Ja'Marr Chase,4362628,CIN,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.2,0.0,0.0,2.0,21.0,0.0,3.0,7.0,10.0
Trevor Siemian,2511109,NO,QB,2021,rushing,2026-07-03T11:39:58.990501,6.0,0.0,3.3,1.0,0.0,2.0,20.0,1.0,2.2,9.0,17.0
George Kittle,3040151,SF,TE,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,1.4,0.0,0.0,0.0,20.0,0.0,6.7,3.0,9.0
Gerald Everett,3918639,SEA,TE,2021,rushing,2026-07-03T11:39:58.990501,15.0,0.0,1.3,0.0,0.0,2.0,20.0,0.0,6.7,3.0,13.0
Van Jefferson,3930066,LAR,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.2,0.0,0.0,1.0,20.0,0.0,10.0,2.0,10.0
Andre Roberts,13226,HOU/LAC,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,1.2,0.0,0.0,0.0,19.0,0.0,6.3,3.0,9.0
Cooper Kupp,2977187,LAR,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.1,0.0,0.0,1.0,18.0,0.0,4.5,4.0,18.0
Albert Wilson,17051,MIA,WR,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,1.2,0.0,0.0,1.0,17.0,0.0,4.3,4.0,14.0
Brandon Aiyuk,4360438,SF,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,3.4,5.0,8.0
Dwayne Washington,3002265,NO,RB,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,1.1,0.0,0.0,0.0,16.0,0.0,4.0,4.0,5.0
John Ross,3052177,NYG,WR,2021,rushing,2026-07-03T11:39:58.990501,10.0,0.0,1.6,0.0,0.0,1.0,16.0,0.0,16.0,1.0,16.0
Ray-Ray McCloud III,3728262,PIT,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.9,0.0,0.0,0.0,15.0,0.0,7.5,2.0,10.0
Odell Beckham Jr.,16733,LAR/CLE,WR,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,7.0,2.0,10.0
Sean Mannion,2517017,MIN,QB,2021,rushing,2026-07-03T11:39:58.990501,1.0,0.0,14.0,0.0,0.0,2.0,14.0,0.0,7.0,2.0,11.0
Sean Chandler,3138733,CAR,S,2021,rushing,2026-07-03T11:39:58.990501,15.0,0.0,0.9,0.0,0.0,1.0,14.0,0.0,14.0,1.0,14.0
Equanimeous St. Brown,3932442,GB,WR,2021,rushing,2026-07-03T11:39:58.990501,13.0,0.0,1.1,0.0,0.0,2.0,14.0,0.0,4.7,3.0,13.0
Cyril Grayson Jr.,4217370,TB,WR,2021,rushing,2026-07-03T11:39:58.990501,5.0,0.0,2.8,0.0,0.0,1.0,14.0,0.0,14.0,1.0,14.0
Justin Jefferson,4262921,MIN,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.8,0.0,0.0,1.0,14.0,0.0,2.3,6.0,11.0
Tim Boyle,3045169,DET,QB,2021,rushing,2026-07-03T11:39:58.990501,5.0,0.0,2.6,1.0,0.0,1.0,13.0,0.0,6.5,2.0,14.0
PJ Walker,3051308,CAR,QB,2021,rushing,2026-07-03T11:39:58.990501,5.0,0.0,2.6,3.0,1.0,2.0,13.0,0.0,1.9,7.0,13.0
Terry McLaurin,3121422,WSH,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.7,0.0,0.0,1.0,12.0,0.0,12.0,1.0,12.0
Nelson Agholor,2971618,NE,WR,2021,rushing,2026-07-03T11:39:58.990501,15.0,0.0,0.7,0.0,0.0,0.0,11.0,0.0,3.7,3.0,6.0
Kyle Allen,3115293,WSH,QB,2021,rushing,2026-07-03T11:39:58.990501,2.0,0.0,5.5,0.0,0.0,1.0,11.0,0.0,5.5,2.0,11.0
Curtis Samuel,3121427,WSH,WR,2021,rushing,2026-07-03T11:39:58.990501,5.0,0.0,2.2,0.0,0.0,0.0,11.0,0.0,2.8,4.0,8.0
Buddy Howell,3122716,LAR,RB,2021,rushing,2026-07-03T11:39:58.990501,10.0,0.0,1.1,0.0,0.0,0.0,11.0,0.0,2.2,5.0,4.0
Christian Kirk,3895856,ARI,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.6,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Cedrick Wilson Jr.,4036335,DAL,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.7,0.0,0.0,1.0,11.0,0.0,5.5,2.0,6.0
Amari Rodgers,4239992,GB,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.7,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Jaelon Darden,4243830,TB,WR,2021,rushing,2026-07-03T11:39:58.990501,9.0,0.0,1.2,0.0,0.0,1.0,11.0,0.0,11.0,1.0,11.0
Tommy Tremble,4372780,CAR,TE,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.7,0.0,0.0,1.0,11.0,1.0,3.7,3.0,7.0
Mekhi Sargent,4379504,LAR/JAX/TEN,RB,2021,rushing,2026-07-03T11:39:58.990501,7.0,0.0,1.6,0.0,0.0,1.0,11.0,0.0,2.2,5.0,3.0
Mike Evans,16737,TB,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.6,0.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0
Blake Bell,2514206,KC,TE,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.6,0.0,0.0,4.0,10.0,0.0,2.5,4.0,3.0
K.J. Osborn,3916566,MIN,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.6,0.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0
A.J. Brown,4047646,TEN,WR,2021,rushing,2026-07-03T11:39:58.990501,13.0,0.0,0.8,0.0,0.0,1.0,10.0,0.0,5.0,2.0,7.0
Tyler Lockett,2577327,SEA,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.6,0.0,0.0,0.0,9.0,0.0,4.5,2.0,7.0
Chester Rogers,2983209,TEN,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.6,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Jakobi Meyers,3916433,NE,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.5,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Sam Ehlinger,4241820,IND,QB,2021,rushing,2026-07-03T11:39:58.990501,3.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,3.0,3.0,9.0
Gunner Olszewski,4424106,NE,WR,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.6,0.0,0.0,0.0,9.0,0.0,9.0,1.0,9.0
Nick Foles,14877,CHI,QB,2021,rushing,2026-07-03T11:39:58.990501,1.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,2.0,4.0,8.0
Gabe Nabers,4035611,LAC,FB,2021,rushing,2026-07-03T11:39:58.990501,10.0,0.0,0.8,0.0,0.0,1.0,8.0,0.0,2.7,3.0,4.0
Cam Sims,3115314,WSH,WR,2021,rushing,2026-07-03T11:39:58.990501,14.0,0.0,0.5,0.0,0.0,0.0,7.0,0.0,7.0,1.0,7.0
Tremon Smith,3134448,HOU,CB,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.4,0.0,0.0,0.0,7.0,0.0,7.0,1.0,7.0
Preston Williams,3915399,MIA,WR,2021,rushing,2026-07-03T11:39:58.990501,8.0,0.0,0.9,0.0,0.0,0.0,7.0,0.0,7.0,1.0,7.0
Dallin Leavitt,3053801,LV,S,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.4,0.0,0.0,2.0,6.0,0.0,3.0,2.0,4.0
David Blough,3116188,DET,QB,2021,rushing,2026-07-03T11:39:58.990501,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,6.0
Khari Blasingame,3122154,TEN,FB,2021,rushing,2026-07-03T11:39:58.990501,11.0,0.0,0.5,1.0,1.0,1.0,6.0,0.0,2.0,3.0,3.0
Feleipe Franks,4034948,ATL,TE,2021,rushing,2026-07-03T11:39:58.990501,9.0,0.0,0.7,0.0,0.0,0.0,6.0,0.0,2.0,3.0,4.0
Ian Book,4046678,NO,QB,2021,rushing,2026-07-03T11:39:58.990501,1.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,3.0
DK Metcalf,4047650,SEA,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.4,0.0,0.0,0.0,6.0,0.0,6.0,1.0,6.0
Kadarius Toney,4240600,NYG,WR,2021,rushing,2026-07-03T11:39:58.990501,10.0,0.0,0.6,0.0,0.0,0.0,6.0,0.0,2.0,3.0,7.0
Joshua Palmer,4242433,LAC,WR,2021,rushing,2026-07-03T11:39:58.990501,17.0,0.0,0.4,0.0,0.0,0.0,6.0,0.0,6.0,1.0,6.0
Ben Roethlisberger,5536,PIT,QB,2021,rushing,2026-07-03T11:39:58.990501,16.0,0.0,0.3,2.0,0.0,3.0,5.0,1.0,0.3,20.0,8.0
