player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Blake Freeland,Colts,OT,25.0,4,1,4.655888,0.815888,1.163972,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jalen Rivers,Bengals,OT,24.0,4,3,4.620988,0.420988,1.155247,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Brandon Walton,Falcons,OT,28.0,1,1,1.145,0.0,1.145,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Myles Hinton,Eagles,OT,24.0,4,3,4.433264,0.233264,1.108316,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jack Nelson,Falcons,OT,24.0,4,3,4.352616,0.152616,1.088154,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Marcus Bryant,Patriots,OT,24.0,4,3,4.348328,0.148328,1.087082,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Mason Richman,Seahawks,OT,24.0,4,3,4.325924,0.125924,1.081481,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Sebastian Gutierrez,Patriots,OT,28.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Austen Pleasants,49ers,OT,29.0,1,1,1.075,0.0,1.075,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Ryan Hayes,Titans,OT,26.0,2,2,2.125,0.0,1.0625,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Walter Rouse,Vikings,OT,25.0,4,2,4.246592,0.226592,1.061648,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Christian Jones,Bengals,OT,23.0,3,3,3.15,0.05,1.05,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Travis Glover,Packers,OT,26.0,4,2,4.19138,0.17138,1.047845,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Tylan Grable,Bills,OT,27.0,4,2,4.189912,0.169912,1.047478,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Ryan Schernecke,Giants,OT,23.0,3,3,3.135,0.2825,1.045,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
James Neal III,Texans,OT,23.0,3,3,3.13,0.2775,1.043333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Diego Pounds,Ravens,OT,,3,3,3.125,0.04,1.041667,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Nolan Rucci,Colts,OT,24.0,3,3,3.12,0.21,1.04,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
