player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Brandon Jones,Broncos,S,28.0,3,1,20.0,11.0,6.666667,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Eric Murray,Jaguars,S,32.0,3,2,19.5,12.0,6.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Nick Cross,Commanders,S,25.0,2,2,13.0,6.05,6.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Elijah Molden,Chargers,S,27.0,3,2,18.75,13.5,6.25,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
DeShon Elliott,Steelers,S,29.0,2,2,12.5,9.21,6.25,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jaquan Brisker,Steelers,S,27.0,1,1,5.5,4.285,5.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jaylinn Hawkins,Ravens,S,29.0,2,2,10.0,5.0,5.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Malik Hooker,Cowboys,S,30.0,1,1,5.0,3.5,5.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Dillon Thieneman,Bears,S,22.0,4,4,19.51246,19.51246,4.878115,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Malaki Starks,Ravens,S,23.0,4,3,16.579658,16.579658,4.144915,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
P.J. Locke,Cowboys,S,29.0,1,1,4.0,3.5,4.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Dane Belton,Jets,S,26.0,1,1,4.0,2.0,4.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Will Harris,Commanders,S,31.0,2,1,8.0,3.39,4.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Isaiah Pola-Mao,Raiders,S,27.0,2,1,7.45,3.5,3.725,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Ronnie Hickman,Browns,S,25.0,1,1,3.52,0.0,3.52,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jeremy Reaves,Commanders,S,30.0,1,2,3.5,4.15,3.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
"Chauncey Gardner-Johnson, Jr.",Bills,S,29.0,1,1,3.5,3.015,3.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Treydan Stukes,Raiders,S,25.0,4,4,12.597988,12.597988,3.149497,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Theo Jackson,Vikings,S,28.0,3,2,9.315,5.38,3.105,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Andrew Wingard,Cardinals,S,30.0,1,1,3.0,1.85,3.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Markquese Bell,Cowboys,S,27.0,3,2,9.0,6.2,3.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Brenden Schooler,Patriots,S,29.0,3,2,9.0,2.6,3.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Ar'Darius Washington,Giants,S,27.0,1,1,3.0,1.5,3.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Nick Emmanwori,Seahawks,S,22.0,4,3,11.60126,11.60126,2.900315,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
M.J. Stewart,Texans,S,31.0,1,1,2.7,0.5,2.7,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Elijah Hicks,Bears,S,27.0,1,1,2.6,1.6875,2.6,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
