player_name,espn_id,team,position,season,category,fetched_at,GP,REC,TGTS,BIG,YDS/G,FUM,LST,YAC,FD,REC_YDS,REC_TD,REC_AVG,REC_LNG
David Moore,4212909,SEA,WR,2019,receiving,2026-07-03T11:37:32.574676,14.0,17.0,34.0,5.0,21.5,1.0,1.0,134.0,14.0,301.0,2.0,17.7,60.0
Cody Latimer,16793,NYG,WR,2019,receiving,2026-07-03T11:37:32.574676,15.0,24.0,42.0,4.0,20.0,0.0,0.0,80.0,19.0,300.0,2.0,12.5,43.0
DaeSean Hamilton,3057987,DEN,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,28.0,52.0,4.0,18.6,0.0,0.0,129.0,19.0,297.0,1.0,10.6,28.0
Jarius Wright,14918,CAR,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,28.0,58.0,3.0,18.5,0.0,0.0,92.0,16.0,296.0,0.0,10.6,33.0
Melvin Gordon III,2576434,LAC,RB,2019,receiving,2026-07-03T11:37:32.574676,12.0,42.0,55.0,2.0,24.7,1.0,1.0,331.0,11.0,296.0,1.0,7.0,25.0
Bisi Johnson,3917067,MIN,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,31.0,45.0,1.0,18.4,0.0,0.0,64.0,17.0,294.0,3.0,9.5,23.0
DeAndre Washington,2577654,OAK,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,36.0,41.0,4.0,18.3,0.0,0.0,255.0,10.0,292.0,0.0,8.1,28.0
Geronimo Allison,3115913,GB,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,34.0,55.0,3.0,17.9,2.0,1.0,118.0,16.0,287.0,2.0,8.4,31.0
Joe Mixon,3116385,CIN,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,35.0,45.0,4.0,17.9,0.0,0.0,335.0,14.0,287.0,3.0,8.2,33.0
Dare Ogunbowale,2983509,TB,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,35.0,46.0,1.0,17.9,1.0,1.0,212.0,14.0,286.0,0.0,8.2,21.0
Kareem Hunt,3059915,CLE,RB,2019,receiving,2026-07-03T11:37:32.574676,8.0,37.0,44.0,2.0,35.6,0.0,0.0,281.0,17.0,285.0,1.0,7.7,29.0
Rex Burkhead,15971,NE,RB,2019,receiving,2026-07-03T11:37:32.574676,13.0,27.0,38.0,4.0,21.5,1.0,1.0,237.0,10.0,279.0,0.0,10.3,32.0
Nick Chubb,3128720,CLE,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,36.0,49.0,4.0,17.4,1.0,1.0,320.0,13.0,278.0,0.0,7.7,32.0
Marcus Johnson,2971718,IND,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,17.0,33.0,3.0,34.6,0.0,0.0,45.0,12.0,277.0,2.0,16.3,50.0
Vance McDonald,15853,PIT,TE,2019,receiving,2026-07-03T11:37:32.574676,14.0,38.0,55.0,2.0,19.5,1.0,0.0,176.0,12.0,273.0,3.0,7.2,22.0
Seth Roberts,17402,BAL,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,21.0,35.0,3.0,16.9,0.0,0.0,68.0,18.0,271.0,2.0,12.9,33.0
Kaden Smith,4044452,NYG,TE,2019,receiving,2026-07-03T11:37:32.574676,9.0,31.0,42.0,3.0,29.8,2.0,0.0,89.0,12.0,268.0,3.0,8.6,32.0
Chris Carson,3919596,SEA,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,37.0,47.0,2.0,17.7,1.0,1.0,315.0,10.0,266.0,2.0,7.2,21.0
Will Dissly,3127292,SEA,TE,2019,receiving,2026-07-03T11:37:32.574676,6.0,23.0,27.0,3.0,43.7,1.0,0.0,81.0,14.0,262.0,4.0,11.4,38.0
Marvin Hall,2578369,DET,WR,2019,receiving,2026-07-03T11:37:32.574676,9.0,7.0,11.0,6.0,29.0,0.0,0.0,40.0,7.0,261.0,1.0,37.3,58.0
Royce Freeman,3122672,DEN,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,43.0,50.0,0.0,16.0,0.0,0.0,268.0,10.0,256.0,1.0,6.0,19.0
Greg Ward,3040035,PHI,WR,2019,receiving,2026-07-03T11:37:32.574676,7.0,28.0,40.0,1.0,36.3,0.0,0.0,105.0,18.0,254.0,1.0,9.1,38.0
Isaiah McKenzie,3128724,BUF,WR,2019,receiving,2026-07-03T11:37:32.574676,15.0,27.0,39.0,3.0,16.9,0.0,0.0,207.0,12.0,254.0,1.0,9.4,46.0
Keke Coutee,3915823,HOU,WR,2019,receiving,2026-07-03T11:37:32.574676,9.0,22.0,36.0,4.0,28.2,1.0,1.0,137.0,10.0,254.0,0.0,11.5,51.0
Jamaal Williams,2980453,GB,RB,2019,receiving,2026-07-03T11:37:32.574676,14.0,39.0,45.0,0.0,18.1,0.0,0.0,282.0,16.0,253.0,5.0,6.5,17.0
James Conner,3045147,PIT,RB,2019,receiving,2026-07-03T11:37:32.574676,10.0,34.0,38.0,4.0,25.1,0.0,0.0,297.0,14.0,251.0,3.0,7.4,26.0
Mark Ingram II,13981,BAL,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,26.0,29.0,3.0,16.5,0.0,0.0,230.0,16.0,247.0,5.0,9.5,25.0
Paul Richardson Jr.,16781,WSH,WR,2019,receiving,2026-07-03T11:37:32.574676,10.0,28.0,42.0,1.0,24.5,0.0,0.0,54.0,13.0,245.0,2.0,8.8,22.0
Malik Turner,3115928,SEA,WR,2019,receiving,2026-07-03T11:37:32.574676,15.0,15.0,22.0,6.0,16.3,0.0,0.0,102.0,10.0,245.0,1.0,16.3,33.0
Isaiah Ford,3124069,MIA,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,23.0,35.0,2.0,30.5,0.0,0.0,86.0,16.0,244.0,0.0,10.6,28.0
Pharoh Cooper,3048897,ARI/CIN,WR,2019,receiving,2026-07-03T11:37:32.574676,12.0,25.0,33.0,4.0,20.3,0.0,0.0,77.0,10.0,243.0,1.0,9.7,28.0
C.J. Uzomah,2574576,CIN,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,27.0,40.0,2.0,15.1,0.0,0.0,131.0,12.0,242.0,2.0,9.0,36.0
Jeremy Sprinkle,2980073,WSH,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,26.0,40.0,2.0,15.1,1.0,0.0,102.0,13.0,241.0,1.0,9.3,23.0
Kyle Juszczyk,16002,SF,FB,2019,receiving,2026-07-03T11:37:32.574676,12.0,20.0,24.0,4.0,19.9,0.0,0.0,159.0,11.0,239.0,1.0,11.9,49.0
Charles Clay,14145,ARI,TE,2019,receiving,2026-07-03T11:37:32.574676,15.0,18.0,24.0,4.0,15.8,0.0,0.0,95.0,12.0,237.0,1.0,13.2,47.0
Latavius Murray,15920,NO,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,34.0,43.0,1.0,14.7,0.0,0.0,289.0,9.0,235.0,1.0,6.9,30.0
Giovani Bernard,15826,CIN,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,30.0,43.0,2.0,14.6,2.0,1.0,220.0,7.0,234.0,0.0,7.8,35.0
Taysom Hill,2468609,NO,QB,2019,receiving,2026-07-03T11:37:32.574676,16.0,19.0,22.0,5.0,14.6,0.0,0.0,152.0,14.0,234.0,6.0,12.3,45.0
Tre'Quan Smith,3128451,NO,WR,2019,receiving,2026-07-03T11:37:32.574676,11.0,18.0,25.0,3.0,21.3,0.0,0.0,114.0,17.0,234.0,5.0,13.0,32.0
J.D. McKissic,2572861,DET,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,34.0,42.0,3.0,14.6,0.0,0.0,240.0,7.0,233.0,1.0,6.9,26.0
Ricky Seals-Jones,3051806,CLE,TE,2019,receiving,2026-07-03T11:37:32.574676,14.0,14.0,22.0,5.0,16.4,1.0,1.0,100.0,10.0,229.0,4.0,16.4,59.0
Josh Hill,16143,NO,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,25.0,35.0,4.0,14.1,0.0,0.0,161.0,13.0,226.0,3.0,9.0,29.0
Vyncint Smith,3155188,NYJ,WR,2019,receiving,2026-07-03T11:37:32.574676,13.0,17.0,31.0,4.0,17.3,0.0,0.0,107.0,11.0,225.0,0.0,13.2,37.0
Jaron Brown,16172,SEA,WR,2019,receiving,2026-07-03T11:37:32.574676,14.0,16.0,28.0,3.0,15.7,1.0,1.0,64.0,10.0,220.0,2.0,13.8,48.0
Jake Kumerow,3085107,GB,WR,2019,receiving,2026-07-03T11:37:32.574676,14.0,12.0,21.0,3.0,15.6,0.0,0.0,92.0,8.0,219.0,1.0,18.3,49.0
Tim Patrick,3134353,DEN,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,16.0,31.0,3.0,27.3,0.0,0.0,41.0,14.0,218.0,0.0,13.6,38.0
Zay Jones,3059722,BUF/OAK,WR,2019,receiving,2026-07-03T11:37:32.574676,15.0,27.0,45.0,2.0,14.4,0.0,0.0,77.0,10.0,216.0,0.0,8.0,23.0
Delanie Walker,9761,TEN,TE,2019,receiving,2026-07-03T11:37:32.574676,7.0,21.0,31.0,1.0,30.7,1.0,0.0,73.0,11.0,215.0,2.0,10.2,29.0
Damien Williams,17359,KC,RB,2019,receiving,2026-07-03T11:37:32.574676,11.0,30.0,37.0,1.0,19.4,0.0,0.0,241.0,10.0,213.0,2.0,7.1,32.0
Todd Gurley,2977644,LAR,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,31.0,49.0,3.0,13.8,0.0,0.0,194.0,8.0,207.0,2.0,6.7,23.0
Derrick Henry,3043078,TEN,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,18.0,24.0,2.0,13.7,0.0,0.0,240.0,4.0,206.0,2.0,11.4,75.0
Anthony Firkser,3049698,TEN,TE,2019,receiving,2026-07-03T11:37:32.574676,15.0,14.0,24.0,5.0,13.6,0.0,0.0,74.0,9.0,204.0,1.0,14.6,39.0
Boston Scott,3051439,PHI,RB,2019,receiving,2026-07-03T11:37:32.574676,11.0,24.0,26.0,2.0,18.5,1.0,0.0,277.0,10.0,204.0,0.0,8.5,39.0
Patrick Laird,3127211,MIA,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,23.0,30.0,2.0,13.6,0.0,0.0,181.0,13.0,204.0,0.0,8.9,21.0
Maxx Williams,2970726,ARI,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,15.0,19.0,5.0,12.6,0.0,0.0,112.0,11.0,202.0,1.0,13.5,28.0
Damion Ratley,3895857,CLE,WR,2019,receiving,2026-07-03T11:37:32.574676,13.0,12.0,24.0,4.0,15.4,0.0,0.0,53.0,11.0,200.0,1.0,16.7,46.0
Scotty Miller,3914397,TB,WR,2019,receiving,2026-07-03T11:37:32.574676,10.0,13.0,26.0,3.0,20.0,0.0,0.0,38.0,5.0,200.0,1.0,15.4,48.0
Trey Quinn,3115365,WSH,WR,2019,receiving,2026-07-03T11:37:32.574676,12.0,26.0,47.0,0.0,16.5,1.0,1.0,58.0,10.0,198.0,1.0,7.6,19.0
Miles Boykin,3932423,BAL,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,13.0,22.0,2.0,12.4,0.0,0.0,16.0,10.0,198.0,3.0,15.2,50.0
Phillip Lindsay,3052117,DEN,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,35.0,48.0,1.0,12.3,0.0,0.0,256.0,9.0,196.0,0.0,5.6,36.0
Justin Hardy,2518678,ATL,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,19.0,26.0,2.0,12.2,0.0,0.0,84.0,9.0,195.0,0.0,10.3,23.0
Devin Singletary,4040761,BUF,RB,2019,receiving,2026-07-03T11:37:32.574676,12.0,29.0,41.0,3.0,16.2,0.0,0.0,194.0,5.0,194.0,2.0,6.7,49.0
Bennie Fowler,16995,NYG,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,23.0,36.0,0.0,24.1,0.0,0.0,26.0,12.0,193.0,0.0,8.4,17.0
Andy Isabella,3914328,ARI,WR,2019,receiving,2026-07-03T11:37:32.574676,15.0,9.0,13.0,2.0,12.6,0.0,0.0,142.0,4.0,189.0,1.0,21.0,88.0
KeeSean Johnson,3124537,ARI,WR,2019,receiving,2026-07-03T11:37:32.574676,10.0,21.0,42.0,1.0,18.7,1.0,1.0,42.0,10.0,187.0,1.0,8.9,31.0
Marquise Goodwin,15839,SF,WR,2019,receiving,2026-07-03T11:37:32.574676,9.0,12.0,21.0,3.0,20.7,0.0,0.0,38.0,10.0,186.0,1.0,15.5,38.0
Javon Wims,4035019,CHI,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,18.0,39.0,1.0,11.6,0.0,0.0,42.0,9.0,186.0,1.0,10.3,37.0
David Montgomery,4035538,CHI,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,25.0,35.0,2.0,11.6,0.0,0.0,169.0,7.0,185.0,1.0,7.4,30.0
Laquon Treadwell,3051889,MIN,WR,2019,receiving,2026-07-03T11:37:32.574676,13.0,9.0,16.0,3.0,14.2,0.0,0.0,60.0,8.0,184.0,1.0,20.4,58.0
LeSean McCoy,12514,KC,RB,2019,receiving,2026-07-03T11:37:32.574676,13.0,28.0,34.0,2.0,13.9,1.0,1.0,247.0,6.0,181.0,1.0,6.5,23.0
Dontrelle Inman,14269,IND/LAC,WR,2019,receiving,2026-07-03T11:37:32.574676,7.0,12.0,21.0,4.0,25.9,0.0,0.0,29.0,9.0,181.0,0.0,15.1,28.0
Raheem Mostert,2576414,SF,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,14.0,22.0,3.0,11.3,0.0,0.0,154.0,6.0,180.0,2.0,12.9,39.0
Tevin Coleman,2979477,SF,RB,2019,receiving,2026-07-03T11:37:32.574676,14.0,21.0,30.0,2.0,12.9,0.0,0.0,204.0,9.0,180.0,1.0,8.6,37.0
Chester Rogers,2983209,IND,WR,2019,receiving,2026-07-03T11:37:32.574676,12.0,16.0,28.0,2.0,14.9,0.0,0.0,71.0,11.0,179.0,2.0,11.2,27.0
Tavon Austin,15786,DAL,WR,2019,receiving,2026-07-03T11:37:32.574676,14.0,13.0,24.0,2.0,12.6,0.0,0.0,82.0,8.0,177.0,1.0,13.6,59.0
Foster Moreau,3843945,OAK,TE,2019,receiving,2026-07-03T11:37:32.574676,13.0,21.0,25.0,1.0,13.4,0.0,0.0,106.0,14.0,174.0,5.0,8.3,23.0
Ben Watson,5557,NE,TE,2019,receiving,2026-07-03T11:37:32.574676,10.0,17.0,24.0,3.0,17.3,0.0,0.0,94.0,9.0,173.0,0.0,10.2,26.0
Logan Thomas,16813,DET,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,16.0,28.0,0.0,10.8,0.0,0.0,82.0,10.0,173.0,1.0,10.8,17.0
Kalif Raymond,2973405,TEN,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,9.0,12.0,3.0,21.3,1.0,1.0,19.0,6.0,170.0,1.0,18.9,52.0
Byron Pringle,4036416,KC,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,12.0,16.0,3.0,10.6,0.0,0.0,63.0,7.0,170.0,1.0,14.2,28.0
J.J. Arcega-Whiteside,3931397,PHI,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,10.0,22.0,4.0,10.6,0.0,0.0,21.0,7.0,169.0,1.0,16.9,30.0
Rhett Ellison,15003,NYG,TE,2019,receiving,2026-07-03T11:37:32.574676,10.0,18.0,28.0,3.0,16.7,0.0,0.0,85.0,4.0,167.0,1.0,9.3,31.0
Darrel Williams,3115375,KC,RB,2019,receiving,2026-07-03T11:37:32.574676,12.0,15.0,19.0,2.0,13.9,0.0,0.0,188.0,7.0,167.0,1.0,11.1,52.0
Nick Vannett,2576399,PIT/SEA,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,17.0,22.0,0.0,10.4,0.0,0.0,74.0,5.0,166.0,0.0,9.8,18.0
Duke Williams,3115315,BUF,WR,2019,receiving,2026-07-03T11:37:32.574676,4.0,12.0,19.0,3.0,41.5,0.0,0.0,47.0,8.0,166.0,1.0,13.8,41.0
Josh Jacobs,4047365,OAK,RB,2019,receiving,2026-07-03T11:37:32.574676,13.0,20.0,27.0,2.0,12.8,0.0,0.0,188.0,8.0,166.0,0.0,8.3,28.0
Richie James,3122899,SF,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,6.0,10.0,3.0,10.3,0.0,0.0,106.0,5.0,165.0,1.0,27.5,57.0
Dion Lewis,14198,TEN,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,25.0,32.0,2.0,10.3,0.0,0.0,197.0,7.0,164.0,1.0,6.6,24.0
Jakeem Grant Sr.,2577641,MIA,WR,2019,receiving,2026-07-03T11:37:32.574676,10.0,19.0,33.0,0.0,16.4,0.0,0.0,88.0,9.0,164.0,0.0,8.6,18.0
DeAndre Carter,2580216,HOU,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,11.0,14.0,4.0,10.1,0.0,0.0,57.0,6.0,162.0,0.0,14.7,46.0
DeSean Jackson,11283,PHI,WR,2019,receiving,2026-07-03T11:37:32.574676,3.0,9.0,10.0,2.0,53.0,0.0,0.0,13.0,6.0,159.0,2.0,17.7,53.0
Justin Watson,3118892,TB,WR,2019,receiving,2026-07-03T11:37:32.574676,16.0,15.0,26.0,0.0,9.9,0.0,0.0,12.0,10.0,159.0,2.0,10.6,17.0
Marcedes Lewis,9614,GB,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,15.0,19.0,2.0,9.8,0.0,0.0,86.0,8.0,156.0,1.0,10.4,25.0
James O'Shaughnessy,2508079,JAX,TE,2019,receiving,2026-07-03T11:37:32.574676,5.0,14.0,20.0,1.0,30.6,0.0,0.0,90.0,7.0,153.0,2.0,10.9,35.0
Demetrius Harris,16318,CLE,TE,2019,receiving,2026-07-03T11:37:32.574676,15.0,15.0,27.0,2.0,9.9,0.0,0.0,66.0,10.0,149.0,3.0,9.9,23.0
Jaeden Graham,3118954,ATL,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,9.0,10.0,3.0,9.3,0.0,0.0,72.0,7.0,149.0,1.0,16.6,53.0
C.J. Ham,4012556,MIN,FB,2019,receiving,2026-07-03T11:37:32.574676,16.0,17.0,26.0,3.0,9.3,0.0,0.0,124.0,6.0,149.0,1.0,8.8,36.0
Ryquell Armstead,3923397,JAX,RB,2019,receiving,2026-07-03T11:37:32.574676,16.0,14.0,24.0,2.0,9.0,0.0,0.0,112.0,9.0,144.0,2.0,10.3,31.0
Adrian Peterson,10452,WSH,RB,2019,receiving,2026-07-03T11:37:32.574676,15.0,17.0,23.0,3.0,9.5,1.0,1.0,160.0,7.0,142.0,0.0,8.4,22.0
Jesse James,2979590,DET,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,16.0,27.0,1.0,8.9,0.0,0.0,65.0,8.0,142.0,0.0,8.9,23.0
Seth DeValve,2566659,JAX,TE,2019,receiving,2026-07-03T11:37:32.574676,12.0,12.0,18.0,1.0,11.7,0.0,0.0,64.0,7.0,140.0,0.0,11.7,20.0
Ian Thomas,4045305,CAR,TE,2019,receiving,2026-07-03T11:37:32.574676,16.0,16.0,30.0,0.0,8.5,0.0,0.0,77.0,10.0,136.0,1.0,8.5,19.0
Keelan Doss,3120980,OAK,WR,2019,receiving,2026-07-03T11:37:32.574676,8.0,11.0,14.0,1.0,16.6,0.0,0.0,58.0,6.0,133.0,0.0,12.1,31.0
Matt LaCosse,2576179,NE,TE,2019,receiving,2026-07-03T11:37:32.574676,11.0,13.0,19.0,3.0,11.9,0.0,0.0,51.0,6.0,131.0,1.0,10.1,24.0
